citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Williams J.A. (2004) 'Aspects of banana cultivation and root health in the Windward Islands'. Tropical Agriculture.,aspectsofbananacultivationandroothealthinthewindwardislands,Aspects of banana cultivation and root health in the Windward Islands,2004-04-01,Tropical Agriculture,,2-s2.0-28444437444,28444437444,0,https://api.elsevier.com/content/abstract/scopus_id/28444437444
Woershing J.C. (2004) 'Earthquakes in El Salvador: A descriptive study of health concerns in a rural community and the clinical implications. Part III-mental health and psychosocial effects'. Disaster Management and Response. https://doi.org/10.1016/j.dmr.2004.03.006,10.1016/j.dmr.2004.03.006,Earthquakes in El Salvador: A descriptive study of health concerns in a rural community and the clinical implications. Part III-mental health and psychosocial effects,2004-04-01,Disaster Management and Response,10.1016/j.dmr.2004.03.006,2-s2.0-2342579367,2342579367,22,https://api.elsevier.com/content/abstract/scopus_id/2342579367
Kalisińska E. (2004) 'Using the Mallard to biomonitor heavy metal contamination of wetlands in north-western Poland'. Science of the Total Environment. https://doi.org/10.1016/j.scitotenv.2003.08.014,10.1016/j.scitotenv.2003.08.014,Using the Mallard to biomonitor heavy metal contamination of wetlands in north-western Poland,2004-03-29,Science of the Total Environment,10.1016/j.scitotenv.2003.08.014,2-s2.0-1542328137,1542328137,99,https://api.elsevier.com/content/abstract/scopus_id/1542328137
Ziervogel G. (2004) 'Targeting seasonal climate forecasts for integration into household level decisions: The case of smallholder farmers in Lesotho'. Geographical Journal. https://doi.org/10.1111/j.0016-7398.2004.05002.x,10.1111/j.0016-7398.2004.05002.x,Targeting seasonal climate forecasts for integration into household level decisions: The case of smallholder farmers in Lesotho,2004-03-01,Geographical Journal,10.1111/j.0016-7398.2004.05002.x,2-s2.0-1942437020,1942437020,98,https://api.elsevier.com/content/abstract/scopus_id/1942437020
"Agostinho A.A. (2004) 'Flood regime, dam regulation and fish in the Upper Paraná River: Effects on assemblage attributes, reproduction and recruitment'. Reviews in Fish Biology and Fisheries. https://doi.org/10.1007/s11160-004-3551-y",10.1007/s11160-004-3551-y,"Flood regime, dam regulation and fish in the Upper Paraná River: Effects on assemblage attributes, reproduction and recruitment",2004-03-01,Reviews in Fish Biology and Fisheries,10.1007/s11160-004-3551-y,2-s2.0-15344348013,15344348013,472,https://api.elsevier.com/content/abstract/scopus_id/15344348013
Chen J.C. (2004) 'Assessing the stormwater impact to an urban river ecosystem using estuarine water quality simulation model'. Civil Engineering and Environmental Systems. https://doi.org/10.1080/1028660031000094857,10.1080/1028660031000094857,Assessing the stormwater impact to an urban river ecosystem using estuarine water quality simulation model,2004-03-01,Civil Engineering and Environmental Systems,10.1080/1028660031000094857,2-s2.0-4644338158,4644338158,9,https://api.elsevier.com/content/abstract/scopus_id/4644338158
Pant J. (2004) 'Assessment of the aquaculture subsystem in integrated agriculture- aquaculture systems in Northeast Thailand'. Aquaculture Research. https://doi.org/10.1111/j.1365-2109.2004.01014.x,10.1111/j.1365-2109.2004.01014.x,Assessment of the aquaculture subsystem in integrated agriculture- aquaculture systems in Northeast Thailand,2004-02-26,Aquaculture Research,10.1111/j.1365-2109.2004.01014.x,2-s2.0-1242299043,1242299043,33,https://api.elsevier.com/content/abstract/scopus_id/1242299043
Pearce F. (2004) 'Russia revives epic river plan'. New Scientist.,russiarevivesepicriverplan,Russia revives epic river plan,2004-02-07,New Scientist,,2-s2.0-1642358544,1642358544,5,https://api.elsevier.com/content/abstract/scopus_id/1642358544
Chebaane M. (2004) 'Participatory groundwater management in Jordan: Development and analysis of options'. Hydrogeology Journal. https://doi.org/10.1007/s10040-003-0313-1,10.1007/s10040-003-0313-1,Participatory groundwater management in Jordan: Development and analysis of options,2004-02-01,Hydrogeology Journal,10.1007/s10040-003-0313-1,2-s2.0-1842635218,1842635218,42,https://api.elsevier.com/content/abstract/scopus_id/1842635218
Ahmad R. (2004) 'Farmers field evaluation of IPM module against H. armigera infesting chickpea'. Archives of Phytopathology and Plant Protection. https://doi.org/10.1080/0323540042000203949,10.1080/0323540042000203949,Farmers field evaluation of IPM module against H. armigera infesting chickpea,2004-01-01,Archives of Phytopathology and Plant Protection,10.1080/0323540042000203949,2-s2.0-84989936287,84989936287,5,https://api.elsevier.com/content/abstract/scopus_id/84989936287
Desta Z.H. (2004) 'Feed scarcity and livestock mortality in enset farming systems in the Bale highlands of southern Ethiopia'. Outlook on Agriculture. https://doi.org/10.5367/0000000042664792,10.5367/0000000042664792,Feed scarcity and livestock mortality in enset farming systems in the Bale highlands of southern Ethiopia,2004-01-01,Outlook on Agriculture,10.5367/0000000042664792,2-s2.0-11844274678,11844274678,18,https://api.elsevier.com/content/abstract/scopus_id/11844274678
Howard A.J. (2004) 'Late-glacial and Holocene river development in the Teleorman Valley on the southern Romanian Plain'. Journal of Quaternary Science. https://doi.org/10.1002/jqs.805,10.1002/jqs.805,Late-glacial and Holocene river development in the Teleorman Valley on the southern Romanian Plain,2004-01-01,Journal of Quaternary Science,10.1002/jqs.805,2-s2.0-2342448594,2342448594,53,https://api.elsevier.com/content/abstract/scopus_id/2342448594
Rockström J. (2004) 'Making the best of climatic variability: Options for upgrading rainfed farming in water scarce regions'. Water Science and Technology. https://doi.org/10.2166/wst.2004.0442,10.2166/wst.2004.0442,Making the best of climatic variability: Options for upgrading rainfed farming in water scarce regions,2004-01-01,Water Science and Technology,10.2166/wst.2004.0442,2-s2.0-3042644132,3042644132,14,https://api.elsevier.com/content/abstract/scopus_id/3042644132
"Cai X. (2004) 'Irrigation technology choices under hydrologic uncertainty: A case study from Maipo River Basin, Chile'. Water Resources Research. https://doi.org/10.1029/2003wr002810",10.1029/2003wr002810,"Irrigation technology choices under hydrologic uncertainty: A case study from Maipo River Basin, Chile",2004-01-01,Water Resources Research,10.1029/2003wr002810,2-s2.0-2442694473,2442694473,45,https://api.elsevier.com/content/abstract/scopus_id/2442694473
Bernardi M. (2004) 'FAO activities to develop agro-climatic datasets and tools for the needs of irrigation management'. Acta Horticulturae. https://doi.org/10.17660/actahortic.2004.664.8,10.17660/actahortic.2004.664.8,FAO activities to develop agro-climatic datasets and tools for the needs of irrigation management,2004-01-01,Acta Horticulturae,10.17660/actahortic.2004.664.8,2-s2.0-84880089840,84880089840,0,https://api.elsevier.com/content/abstract/scopus_id/84880089840
Tieszen L.L. (2004) 'Sequestration of carbon in soil organic matter in Senegal: An overview'. Journal of Arid Environments. https://doi.org/10.1016/j.jaridenv.2004.04.002,10.1016/j.jaridenv.2004.04.002,Sequestration of carbon in soil organic matter in Senegal: An overview,2004-01-01,Journal of Arid Environments,10.1016/j.jaridenv.2004.04.002,2-s2.0-4344705508,4344705508,24,https://api.elsevier.com/content/abstract/scopus_id/4344705508
"Lemenih M. (2004) 'Gum and resin resources from some Acacia, Boswellia and Commiphora species and their economic contributions in Liban, Southeast Ethiopia'. Journal of Arid Environments. https://doi.org/10.1016/s0140-1963(03)00003-x",10.1016/s0140-1963(03)00003-x,"Gum and resin resources from some Acacia, Boswellia and Commiphora species and their economic contributions in Liban, Southeast Ethiopia",2004-01-01,Journal of Arid Environments,10.1016/s0140-1963(03)00003-x,2-s2.0-0345768812,0345768812,9,https://api.elsevier.com/content/abstract/scopus_id/0345768812
Mohanty M. (2004) 'Effect of puddling intensity on temporal variation in soil physical conditions and yield of rice (Oryza sativa L.) in a Vertisol of central India'. Soil and Tillage Research. https://doi.org/10.1016/j.still.2003.08.006,10.1016/j.still.2003.08.006,Effect of puddling intensity on temporal variation in soil physical conditions and yield of rice (Oryza sativa L.) in a Vertisol of central India,2004-01-01,Soil and Tillage Research,10.1016/j.still.2003.08.006,2-s2.0-1242322115,1242322115,35,https://api.elsevier.com/content/abstract/scopus_id/1242322115
"Hiramatsu K. (2004) 'Drainage and inundation analysis in a flat low-lying paddy-cultivated area of the Red River Delta, Viet Nam'. Journal of the Faculty of Agriculture Kyushu University. https://doi.org/10.5109/4600",10.5109/4600,"Drainage and inundation analysis in a flat low-lying paddy-cultivated area of the Red River Delta, Viet Nam",2004-01-01,Journal of the Faculty of Agriculture Kyushu University,10.5109/4600,2-s2.0-10044271892,10044271892,6,https://api.elsevier.com/content/abstract/scopus_id/10044271892
"Holden S. (2004) 'Non-farm income, household welfare, and sustainable land management in a less-favoured area in the Ethiopian highlands'. Food Policy. https://doi.org/10.1016/j.foodpol.2004.07.007",10.1016/j.foodpol.2004.07.007,"Non-farm income, household welfare, and sustainable land management in a less-favoured area in the Ethiopian highlands",2004-01-01,Food Policy,10.1016/j.foodpol.2004.07.007,2-s2.0-5444221848,5444221848,160,https://api.elsevier.com/content/abstract/scopus_id/5444221848
Mearns R. (2004) 'Sustaining livelihoods on Mongolia's pastoral commons: Insights from a participatory poverty assessment'. Development and Change. https://doi.org/10.1111/j.1467-7660.2004.00345.x,10.1111/j.1467-7660.2004.00345.x,Sustaining livelihoods on Mongolia's pastoral commons: Insights from a participatory poverty assessment,2004-01-01,Development and Change,10.1111/j.1467-7660.2004.00345.x,2-s2.0-14644425588,14644425588,81,https://api.elsevier.com/content/abstract/scopus_id/14644425588
Payet R. (2004) 'The negative impacts of human activities in the eastern African region: An international waters perspective'. Ambio. https://doi.org/10.1579/0044-7447-33.1.24,10.1579/0044-7447-33.1.24,The negative impacts of human activities in the eastern African region: An international waters perspective,2004-01-01,Ambio,10.1579/0044-7447-33.1.24,2-s2.0-1642406375,1642406375,25,https://api.elsevier.com/content/abstract/scopus_id/1642406375
McSweeney K. (2004) 'Forest product sale as natural insurance: The effects of household characteristics and the nature of shock in eastern honduras'. Society and Natural Resources. https://doi.org/10.1080/08941920490247245,10.1080/08941920490247245,Forest product sale as natural insurance: The effects of household characteristics and the nature of shock in eastern honduras,2004-01-01,Society and Natural Resources,10.1080/08941920490247245,2-s2.0-1242333192,1242333192,133,https://api.elsevier.com/content/abstract/scopus_id/1242333192
Aldakheel Y. (2004) 'Spectral reflectance of alfalfa grown under different water table depths'. International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences ISPRS Archives.,spectralreflectanceofalfalfagrownunderdifferentwatertabledepths,Spectral reflectance of alfalfa grown under different water table depths,2004-01-01,International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences ISPRS Archives,,2-s2.0-84957062312,84957062312,1,https://api.elsevier.com/content/abstract/scopus_id/84957062312
Alencar A.A.C. (2004) 'Modeling forest understory fires in an eastern amazonian landscape'. Ecological Applications. https://doi.org/10.1890/01-6029,10.1890/01-6029,Modeling forest understory fires in an eastern amazonian landscape,2004-01-01,Ecological Applications,10.1890/01-6029,2-s2.0-4444231593,4444231593,137,https://api.elsevier.com/content/abstract/scopus_id/4444231593
Lanceras J.C. (2004) 'Quantitative trait loci associated with drought tolerance at reproductive stage in rice'. Plant Physiology. https://doi.org/10.1104/pp.103.035527,10.1104/pp.103.035527,Quantitative trait loci associated with drought tolerance at reproductive stage in rice,2004-01-01,Plant Physiology,10.1104/pp.103.035527,2-s2.0-2442703154,2442703154,310,https://api.elsevier.com/content/abstract/scopus_id/2442703154
Albergel J. (2004) 'Project of research on hill reservoirs in the semi arid zone of Mediterranean periphery'. Revue Des Sciences De L Eau. https://doi.org/10.7202/705526ar,10.7202/705526ar,Project of research on hill reservoirs in the semi arid zone of Mediterranean periphery,2004-01-01,Revue Des Sciences De L Eau,10.7202/705526ar,2-s2.0-4644225951,4644225951,17,https://api.elsevier.com/content/abstract/scopus_id/4644225951
Weeks S.J. (2004) 'Hydrogen sulphide eruptions in the Atlantic Ocean off southern Africa: Implications of a new view based on SeaWiFS satellite imagery'. Deep Sea Research Part I Oceanographic Research Papers. https://doi.org/10.1016/j.dsr.2003.10.004,10.1016/j.dsr.2003.10.004,Hydrogen sulphide eruptions in the Atlantic Ocean off southern Africa: Implications of a new view based on SeaWiFS satellite imagery,2004-01-01,Deep Sea Research Part I Oceanographic Research Papers,10.1016/j.dsr.2003.10.004,2-s2.0-1642523254,1642523254,102,https://api.elsevier.com/content/abstract/scopus_id/1642523254
Hirsch P. (2004) 'Negotiating local livelihoods: Scales of conflict in the Se San river basin'. Asia Pacific Viewpoint. https://doi.org/10.1111/j.1467-8376.2004.00227.x,10.1111/j.1467-8376.2004.00227.x,Negotiating local livelihoods: Scales of conflict in the Se San river basin,2004-01-01,Asia Pacific Viewpoint,10.1111/j.1467-8376.2004.00227.x,2-s2.0-2342593209,2342593209,72,https://api.elsevier.com/content/abstract/scopus_id/2342593209
Matagi S. (2004) 'A biodiversity assessment of the Flamingo Lakes of eastern Africa'. Biodiversity. https://doi.org/10.1080/14888386.2004.9712715,10.1080/14888386.2004.9712715,A biodiversity assessment of the Flamingo Lakes of eastern Africa,2004-01-01,Biodiversity,10.1080/14888386.2004.9712715,2-s2.0-85017062944,85017062944,16,https://api.elsevier.com/content/abstract/scopus_id/85017062944
"Nilsson R. (2004) 'Control of chemicals in Sweden: An example of misuse of the ""precautionary principle""'. Ecotoxicology and Environmental Safety. https://doi.org/10.1016/s0147-6513(02)00154-9",10.1016/s0147-6513(02)00154-9,"Control of chemicals in Sweden: An example of misuse of the ""precautionary principle""",2004-01-01,Ecotoxicology and Environmental Safety,10.1016/s0147-6513(02)00154-9,2-s2.0-0842286541,0842286541,9,https://api.elsevier.com/content/abstract/scopus_id/0842286541
Little R.M. (2004) 'Effects of a predator control experiment on Grey-winged Francolin (Scleroptila africanus) populations'. Ostrich. https://doi.org/10.2989/00306520409485456,10.2989/00306520409485456,Effects of a predator control experiment on Grey-winged Francolin (Scleroptila africanus) populations,2004-01-01,Ostrich,10.2989/00306520409485456,2-s2.0-13444291759,13444291759,1,https://api.elsevier.com/content/abstract/scopus_id/13444291759
"Rao V.M. (2004) 'Title-""bridging the digital gap at village level: Lessons learnt from Pondicherry's village knowledge centre""'. International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences ISPRS Archives.",titlebridgingthedigitalgapatvillagelevellessonslearntfrompondicherrysvillageknowledgecentre,"Title-""bridging the digital gap at village level: Lessons learnt from Pondicherry's village knowledge centre""",2004-01-01,International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences ISPRS Archives,,2-s2.0-84957083321,84957083321,1,https://api.elsevier.com/content/abstract/scopus_id/84957083321
D'haeze D. (2003) 'Over-irrigation of Coffea canephora in the Central Highlands of Vietnam revisited: Simulation of soil moisture dynamics in Rhodic Ferralsols'. Agricultural Water Management. https://doi.org/10.1016/s0378-3774(03)00181-1,10.1016/s0378-3774(03)00181-1,Over-irrigation of Coffea canephora in the Central Highlands of Vietnam revisited: Simulation of soil moisture dynamics in Rhodic Ferralsols,2003-12-31,Agricultural Water Management,10.1016/s0378-3774(03)00181-1,2-s2.0-0742323228,0742323228,26,https://api.elsevier.com/content/abstract/scopus_id/0742323228
Villarino M.A. (2003) 'An initial survey of the cattle grub Dermatobia hominis (L. Jr.) in Nicaragua'. Preventive Veterinary Medicine. https://doi.org/10.1016/j.prevetmed.2003.08.006,10.1016/j.prevetmed.2003.08.006,An initial survey of the cattle grub Dermatobia hominis (L. Jr.) in Nicaragua,2003-12-12,Preventive Veterinary Medicine,10.1016/j.prevetmed.2003.08.006,2-s2.0-0344946295,0344946295,2,https://api.elsevier.com/content/abstract/scopus_id/0344946295
Ziervogel G. (2003) 'Climate variability and rural livelihoods: Assessing the impact of seasonal climate forecasts in Lesotho'. Area. https://doi.org/10.1111/j.0004-0894.2003.00190.x,10.1111/j.0004-0894.2003.00190.x,Climate variability and rural livelihoods: Assessing the impact of seasonal climate forecasts in Lesotho,2003-12-01,Area,10.1111/j.0004-0894.2003.00190.x,2-s2.0-0348167848,0348167848,135,https://api.elsevier.com/content/abstract/scopus_id/0348167848
Summer W. (2003) 'Soil erosion in the Republic of Moldova - The importance of institutional arrangements'. IAHS AISH Publication.,soilerosionintherepublicofmoldovatheimportanceofinstitutionalarrangements,Soil erosion in the Republic of Moldova - The importance of institutional arrangements,2003-12-01,IAHS AISH Publication,,2-s2.0-0842306262,0842306262,1,https://api.elsevier.com/content/abstract/scopus_id/0842306262
"Campana M.E. (2003) 'Reallocation of water and the hydrological effects of climate change: The upper Rio Grande Basin, Southwestern USA'. Developments in Water Science. https://doi.org/10.1016/s0167-5648(03)80015-1",10.1016/s0167-5648(03)80015-1,"Reallocation of water and the hydrological effects of climate change: The upper Rio Grande Basin, Southwestern USA",2003-12-01,Developments in Water Science,10.1016/s0167-5648(03)80015-1,2-s2.0-77956987916,77956987916,0,https://api.elsevier.com/content/abstract/scopus_id/77956987916
Silva G.C.C. (2003) 'Land use system in the Ribeira Seca basin: How to evaluate the last half-century changes?'. Acta Universitatis Carolinae Environmentalica.,landusesystemintheribeirasecabasinhowtoevaluatethelasthalfcenturychanges,Land use system in the Ribeira Seca basin: How to evaluate the last half-century changes?,2003-12-01,Acta Universitatis Carolinae Environmentalica,,2-s2.0-3142784268,3142784268,1,https://api.elsevier.com/content/abstract/scopus_id/3142784268
Messing I. (2003) 'Criteria for land suitability evaluation in a small catchment on the Loess Plateau in China'. Catena. https://doi.org/10.1016/s0341-8162(03)00066-3,10.1016/s0341-8162(03)00066-3,Criteria for land suitability evaluation in a small catchment on the Loess Plateau in China,2003-11-30,Catena,10.1016/s0341-8162(03)00066-3,2-s2.0-0347388422,0347388422,30,https://api.elsevier.com/content/abstract/scopus_id/0347388422
"Ke C. (2003) 'Land use/cover change in the red soil region, China during the period 1988-2000'. International Geoscience and Remote Sensing Symposium IGARSS.",landusecoverchangeintheredsoilregionchinaduringtheperiod19882000,"Land use/cover change in the red soil region, China during the period 1988-2000",2003-11-24,International Geoscience and Remote Sensing Symposium IGARSS,,2-s2.0-0242628266,0242628266,2,https://api.elsevier.com/content/abstract/scopus_id/0242628266
"Lemenih M. (2003) 'Gum and resin resources from some Acacia, Boswellia and Commiphora species and their economic contributions in Liban, south-east Ethiopia'. Journal of Arid Environments. https://doi.org/10.1016/s0140-1963(03)00053-3",10.1016/s0140-1963(03)00053-3,"Gum and resin resources from some Acacia, Boswellia and Commiphora species and their economic contributions in Liban, south-east Ethiopia",2003-11-01,Journal of Arid Environments,10.1016/s0140-1963(03)00053-3,2-s2.0-0042787625,0042787625,74,https://api.elsevier.com/content/abstract/scopus_id/0042787625
Tsubo M. (2003) 'Productivity of maize-bean intercropping in a semi-arid region of South Africa'. Water SA.,productivityofmaizebeanintercroppinginasemiaridregionofsouthafrica,Productivity of maize-bean intercropping in a semi-arid region of South Africa,2003-10-01,Water SA,,2-s2.0-0344515308,0344515308,69,https://api.elsevier.com/content/abstract/scopus_id/0344515308
Gomes F. (2003) 'Effects of water availability and vine harvesting frequency on the productivity of sweet potato in southern Mozambique. III. Crop yield/water-use response functions'. Experimental Agriculture. https://doi.org/10.1017/s0014479703001406,10.1017/s0014479703001406,Effects of water availability and vine harvesting frequency on the productivity of sweet potato in southern Mozambique. III. Crop yield/water-use response functions,2003-10-01,Experimental Agriculture,10.1017/s0014479703001406,2-s2.0-0142134162,0142134162,14,https://api.elsevier.com/content/abstract/scopus_id/0142134162
Tangborn W. (2003) 'Winter warming indicated by recent temperature and precipitation anomalies'. Polar Geography. https://doi.org/10.1080/789610226,10.1080/789610226,Winter warming indicated by recent temperature and precipitation anomalies,2003-10-01,Polar Geography,10.1080/789610226,2-s2.0-5544277080,5544277080,11,https://api.elsevier.com/content/abstract/scopus_id/5544277080
De Graaf G. (2003) 'Mechanisms behind changes in fish biodiversity in the floodplains of Bangladesh'. Wetlands Ecology and Management. https://doi.org/10.1023/b:wetl.0000005539.40722.48,10.1023/b:wetl.0000005539.40722.48,Mechanisms behind changes in fish biodiversity in the floodplains of Bangladesh,2003-10-01,Wetlands Ecology and Management,10.1023/b:wetl.0000005539.40722.48,2-s2.0-0346967282,0346967282,10,https://api.elsevier.com/content/abstract/scopus_id/0346967282
"O'Reilly C.M. (2003) 'Climate change decreases aquatic ecosystem productivity of Lake Tanganyika, Africa'. Nature. https://doi.org/10.1038/nature01833",10.1038/nature01833,"Climate change decreases aquatic ecosystem productivity of Lake Tanganyika, Africa",2003-09-01,Nature,10.1038/nature01833,2-s2.0-0041967146,0041967146,579,https://api.elsevier.com/content/abstract/scopus_id/0041967146
Latif M. (2003) 'Impacts of institutional reforms on irrigated agriculture in Pakistan'. Irrigation and Drainage Systems. https://doi.org/10.1023/a:1025118414728,10.1023/a:1025118414728,Impacts of institutional reforms on irrigated agriculture in Pakistan,2003-08-01,Irrigation and Drainage Systems,10.1023/a:1025118414728,2-s2.0-0141794305,0141794305,13,https://api.elsevier.com/content/abstract/scopus_id/0141794305
de Graaf G. (2003) 'The flood pulse and growth of floodplain fish in Bangladesh'. Fisheries Management and Ecology. https://doi.org/10.1046/j.1365-2400.2003.00341.x,10.1046/j.1365-2400.2003.00341.x,The flood pulse and growth of floodplain fish in Bangladesh,2003-08-01,Fisheries Management and Ecology,10.1046/j.1365-2400.2003.00341.x,2-s2.0-0043239262,0043239262,59,https://api.elsevier.com/content/abstract/scopus_id/0043239262
Tsou S.C.S. (2003) 'Preparing small-scale asian farmers for knowledge-based horticulture'. Acta Horticulturae. https://doi.org/10.17660/actahortic.2003.621.1,10.17660/actahortic.2003.621.1,Preparing small-scale asian farmers for knowledge-based horticulture,2003-07-01,Acta Horticulturae,10.17660/actahortic.2003.621.1,2-s2.0-84879635726,84879635726,0,https://api.elsevier.com/content/abstract/scopus_id/84879635726
Hatibu N. (2003) 'Developing improved dryland cropping systems for maize in semi-arid Tanzania. Part 1: Experimental evidence for the benefits of rainwater harvesting'. Experimental Agriculture. https://doi.org/10.1017/s0014479703001285,10.1017/s0014479703001285,Developing improved dryland cropping systems for maize in semi-arid Tanzania. Part 1: Experimental evidence for the benefits of rainwater harvesting,2003-07-01,Experimental Agriculture,10.1017/s0014479703001285,2-s2.0-0041461924,0041461924,23,https://api.elsevier.com/content/abstract/scopus_id/0041461924
"Yang H. (2003) 'Water scarcity, pricing mechanism and institutional reform in northern China irrigated agriculture'. Agricultural Water Management. https://doi.org/10.1016/s0378-3774(02)00164-6",10.1016/s0378-3774(02)00164-6,"Water scarcity, pricing mechanism and institutional reform in northern China irrigated agriculture",2003-06-30,Agricultural Water Management,10.1016/s0378-3774(02)00164-6,2-s2.0-0038048814,0038048814,196,https://api.elsevier.com/content/abstract/scopus_id/0038048814
Kotze D. (2003) 'Wetland cultivation: Reconciling the conflicting needs of the rural poor and society at large through wise wetland use'. International Journal of Ecology and Environmental Sciences.,wetlandcultivationreconcilingtheconflictingneedsoftheruralpoorandsocietyatlargethroughwisewetlanduse,Wetland cultivation: Reconciling the conflicting needs of the rural poor and society at large through wise wetland use,2003-06-01,International Journal of Ecology and Environmental Sciences,,2-s2.0-60149085082,60149085082,4,https://api.elsevier.com/content/abstract/scopus_id/60149085082
Kuper M. (2003) 'Integrated modelling of the ecosystem of the Niger river inland delta in Mali'. Ecological Modelling. https://doi.org/10.1016/s0304-3800(03)00006-1,10.1016/s0304-3800(03)00006-1,Integrated modelling of the ecosystem of the Niger river inland delta in Mali,2003-06-01,Ecological Modelling,10.1016/s0304-3800(03)00006-1,2-s2.0-0037883474,0037883474,21,https://api.elsevier.com/content/abstract/scopus_id/0037883474
"de Graaf G. (2003) 'Dynamics of floodplain fisheries in Bangladesh, results of 8 years fisheries monitoring in the Compartmentalization Pilot Project'. Fisheries Management and Ecology. https://doi.org/10.1046/j.1365-2400.2003.00339.x",10.1046/j.1365-2400.2003.00339.x,"Dynamics of floodplain fisheries in Bangladesh, results of 8 years fisheries monitoring in the Compartmentalization Pilot Project",2003-06-01,Fisheries Management and Ecology,10.1046/j.1365-2400.2003.00339.x,2-s2.0-0038419708,0038419708,35,https://api.elsevier.com/content/abstract/scopus_id/0038419708
Lusk S. (2003) 'Rehabilitating the floodplain of the lower River Dyje for fish'. River Research and Applications. https://doi.org/10.1002/rra.740,10.1002/rra.740,Rehabilitating the floodplain of the lower River Dyje for fish,2003-05-01,River Research and Applications,10.1002/rra.740,2-s2.0-0037531545,0037531545,12,https://api.elsevier.com/content/abstract/scopus_id/0037531545
"Vom Brocke K. (2003) 'Effects of farmers' seed management on performance and adaptation of pearl millet in Rajasthan, India'. Euphytica. https://doi.org/10.1023/a:1022830925717",10.1023/a:1022830925717,"Effects of farmers' seed management on performance and adaptation of pearl millet in Rajasthan, India",2003-04-15,Euphytica,10.1023/a:1022830925717,2-s2.0-0037246118,0037246118,23,https://api.elsevier.com/content/abstract/scopus_id/0037246118
"Jensen J.R. (2003) 'Productivity in maize based cropping systems under various soil-water-nutrient management strategies in a semi-arid, alfisol environment in East Africa'. Agricultural Water Management. https://doi.org/10.1016/s0378-3774(02)00151-8",10.1016/s0378-3774(02)00151-8,"Productivity in maize based cropping systems under various soil-water-nutrient management strategies in a semi-arid, alfisol environment in East Africa",2003-04-02,Agricultural Water Management,10.1016/s0378-3774(02)00151-8,2-s2.0-0037414002,0037414002,66,https://api.elsevier.com/content/abstract/scopus_id/0037414002
Haefele S.M. (2003) 'A framework to improve fertilizer recommendations for irrigated rice in West Africa'. Agricultural Systems. https://doi.org/10.1016/s0308-521x(02)00080-x,10.1016/s0308-521x(02)00080-x,A framework to improve fertilizer recommendations for irrigated rice in West Africa,2003-04-01,Agricultural Systems,10.1016/s0308-521x(02)00080-x,2-s2.0-0037375608,0037375608,36,https://api.elsevier.com/content/abstract/scopus_id/0037375608
van den Berg L.M. (2003) 'The transformation of agriculture and rural life downstream of Hanoi'. Environment and Urbanization. https://doi.org/10.1630/095624703101286529,10.1630/095624703101286529,The transformation of agriculture and rural life downstream of Hanoi,2003-04-01,Environment and Urbanization,10.1630/095624703101286529,2-s2.0-0038190721,0038190721,55,https://api.elsevier.com/content/abstract/scopus_id/0038190721
Adams R.M. (2003) 'The benefits to Mexican agriculture of an El Niño-southern oscillation (ENSO) early warning system'. Agricultural and Forest Meteorology. https://doi.org/10.1016/s0168-1923(02)00201-0,10.1016/s0168-1923(02)00201-0,The benefits to Mexican agriculture of an El Niño-southern oscillation (ENSO) early warning system,2003-03-30,Agricultural and Forest Meteorology,10.1016/s0168-1923(02)00201-0,2-s2.0-0037473209,0037473209,76,https://api.elsevier.com/content/abstract/scopus_id/0037473209
"Murayama Y. (2003) 'Long-term change and short-term fluctuation of production of wetland paddy in Java, Indonesia - Precipitation change and farmers' response'. Science Reports of the Tohoku University Series 7 Geography.",longtermchangeandshorttermfluctuationofproductionofwetlandpaddyinjavaindonesiaprecipitationchangeandfarmersresponse,"Long-term change and short-term fluctuation of production of wetland paddy in Java, Indonesia - Precipitation change and farmers' response",2003-03-01,Science Reports of the Tohoku University Series 7 Geography,,2-s2.0-3242707538,3242707538,1,https://api.elsevier.com/content/abstract/scopus_id/3242707538
Mabusela L.L. (2003) 'Sustainability of traditional agriculture in the southern african savannas of botswana'. South African Geographical Journal. https://doi.org/10.1080/03736245.2003.9713779,10.1080/03736245.2003.9713779,Sustainability of traditional agriculture in the southern african savannas of botswana,2003-03-01,South African Geographical Journal,10.1080/03736245.2003.9713779,2-s2.0-0242624441,0242624441,2,https://api.elsevier.com/content/abstract/scopus_id/0242624441
Angassa A. (2003) 'Current range condition in southern Ethiopia in relation to traditional management strategies: The perceptions of Borana pastoralists'. Tropical Grasslands.,currentrangeconditioninsouthernethiopiainrelationtotraditionalmanagementstrategiestheperceptionsofboranapastoralists,Current range condition in southern Ethiopia in relation to traditional management strategies: The perceptions of Borana pastoralists,2003-03-01,Tropical Grasslands,,2-s2.0-0042443466,0042443466,42,https://api.elsevier.com/content/abstract/scopus_id/0042443466
