citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
"Saba A.O. (2024) 'Climate-Smart Agriculture for Food Safety, Security, and Sufficiency'. Agripreneurship and the Dynamic Agribusiness Value Chain. https://doi.org/10.1007/978-981-97-7429-6_23",10.1007/978-981-97-7429-6_23,"Climate-Smart Agriculture for Food Safety, Security, and Sufficiency",2024-01-01,Agripreneurship and the Dynamic Agribusiness Value Chain,10.1007/978-981-97-7429-6_23,2-s2.0-105002554424,105002554424,0,https://api.elsevier.com/content/abstract/scopus_id/105002554424
Timu A.G. (2024) 'Impacts of gender-inclusive extension approaches on farmer understanding and willingness to pay for bundled financial services'. Current Research in Environmental Sustainability. https://doi.org/10.1016/j.crsust.2024.100268,10.1016/j.crsust.2024.100268,Impacts of gender-inclusive extension approaches on farmer understanding and willingness to pay for bundled financial services,2024-01-01,Current Research in Environmental Sustainability,10.1016/j.crsust.2024.100268,2-s2.0-85207805677,85207805677,4,https://api.elsevier.com/content/abstract/scopus_id/85207805677
Tiemtore A. (2024) 'Spatial variability in agricultural yield responses to climate change: Implications for index insurance in Burkina Faso'. African Journal of Agricultural and Resource Economics. https://doi.org/10.53936/afjare.2024.19(4).24,10.53936/afjare.2024.19(4).24,Spatial variability in agricultural yield responses to climate change: Implications for index insurance in Burkina Faso,2024-01-01,African Journal of Agricultural and Resource Economics,10.53936/afjare.2024.19(4).24,2-s2.0-105008703045,105008703045,0,https://api.elsevier.com/content/abstract/scopus_id/105008703045
Bastardie F. (2024) 'A roadmap to reduce the risk of overexploiting EU marine living resources in a changing ocean'. Frontiers in Marine Science. https://doi.org/10.3389/fmars.2024.1352500,10.3389/fmars.2024.1352500,A roadmap to reduce the risk of overexploiting EU marine living resources in a changing ocean,2024-01-01,Frontiers in Marine Science,10.3389/fmars.2024.1352500,2-s2.0-85193729348,85193729348,9,https://api.elsevier.com/content/abstract/scopus_id/85193729348
"Mathur I. (2024) 'Perception of agroforestry practices and factors influencing adoption among shifting cultivators in Tripura, India'. Forests Trees and Livelihoods. https://doi.org/10.1080/14728028.2023.2286022",10.1080/14728028.2023.2286022,"Perception of agroforestry practices and factors influencing adoption among shifting cultivators in Tripura, India",2024-01-01,Forests Trees and Livelihoods,10.1080/14728028.2023.2286022,2-s2.0-85179910190,85179910190,9,https://api.elsevier.com/content/abstract/scopus_id/85179910190
Habumugisha V. (2024) 'Sustainable Market Alliance and Assets Creation for Resilient Communities and Gender Transformation Project. Evidence from Agatobwe Marshland Reclamation in Rwanda'. Proceedings from the International Congress on Project Management and Engineering.,sustainablemarketallianceandassetscreationforresilientcommunitiesandgendertransformationprojectevidencefromagatobwemarshlandreclamationinrwanda,Sustainable Market Alliance and Assets Creation for Resilient Communities and Gender Transformation Project. Evidence from Agatobwe Marshland Reclamation in Rwanda,2024-01-01,Proceedings from the International Congress on Project Management and Engineering,,2-s2.0-85212923004,85212923004,1,https://api.elsevier.com/content/abstract/scopus_id/85212923004
Nachibi S.U. (2024) 'Dissemination of climate-smart agriculture practices in the Upper West Region of Ghana: insights from local stakeholders and institutions'. International Journal of Agricultural Sustainability. https://doi.org/10.1080/14735903.2024.2421069,10.1080/14735903.2024.2421069,Dissemination of climate-smart agriculture practices in the Upper West Region of Ghana: insights from local stakeholders and institutions,2024-01-01,International Journal of Agricultural Sustainability,10.1080/14735903.2024.2421069,2-s2.0-85210520855,85210520855,5,https://api.elsevier.com/content/abstract/scopus_id/85210520855
Okeke-Ogbuafor N. (2024) 'Climate-smart fisheries: CO2 emissions reduction and food security are complementary'. Marine Policy. https://doi.org/10.1016/j.marpol.2023.105926,10.1016/j.marpol.2023.105926,Climate-smart fisheries: CO2 emissions reduction and food security are complementary,2024-01-01,Marine Policy,10.1016/j.marpol.2023.105926,2-s2.0-85178311010,85178311010,10,https://api.elsevier.com/content/abstract/scopus_id/85178311010
Torsu D.A. (2024) 'Heterogeneous impacts of greenhouse farming technology as climate-smart agriculture on household welfare in Ghana'. Journal of Cleaner Production. https://doi.org/10.1016/j.jclepro.2023.139785,10.1016/j.jclepro.2023.139785,Heterogeneous impacts of greenhouse farming technology as climate-smart agriculture on household welfare in Ghana,2024-01-01,Journal of Cleaner Production,10.1016/j.jclepro.2023.139785,2-s2.0-85178373530,85178373530,13,https://api.elsevier.com/content/abstract/scopus_id/85178373530
Mohammed K. (2024) 'Alcohol misuse as a social determinant of food insecurity among smallholder farmers'. Social Science and Medicine. https://doi.org/10.1016/j.socscimed.2023.116489,10.1016/j.socscimed.2023.116489,Alcohol misuse as a social determinant of food insecurity among smallholder farmers,2024-01-01,Social Science and Medicine,10.1016/j.socscimed.2023.116489,2-s2.0-85179796107,85179796107,6,https://api.elsevier.com/content/abstract/scopus_id/85179796107
Samuel J. (2024) 'Enhancing farm income resilience through climate smart agriculture in drought-prone regions of India'. Frontiers in Water. https://doi.org/10.3389/frwa.2024.1327651,10.3389/frwa.2024.1327651,Enhancing farm income resilience through climate smart agriculture in drought-prone regions of India,2024-01-01,Frontiers in Water,10.3389/frwa.2024.1327651,2-s2.0-85187902412,85187902412,6,https://api.elsevier.com/content/abstract/scopus_id/85187902412
"Njogu J.W. (2024) 'Assessing determinants of scaling up pathways for adopted CSA Climate Smart Agricultural practices: Evidence from Climate Smart Villages in Nyando Basin, Kenya'. Cogent Food and Agriculture. https://doi.org/10.1080/23311932.2024.2316362",10.1080/23311932.2024.2316362,"Assessing determinants of scaling up pathways for adopted CSA Climate Smart Agricultural practices: Evidence from Climate Smart Villages in Nyando Basin, Kenya",2024-01-01,Cogent Food and Agriculture,10.1080/23311932.2024.2316362,2-s2.0-85189173806,85189173806,11,https://api.elsevier.com/content/abstract/scopus_id/85189173806
Morton J.M. (2024) 'Vulnerability of Alaska Native Tribes in the Chugach Region to Selected Climate and Nonclimate Stressors'. USDA Forest Service General Technical Report PNW Gtr. https://doi.org/10.2737/pnw-gtr-1021,10.2737/pnw-gtr-1021,Vulnerability of Alaska Native Tribes in the Chugach Region to Selected Climate and Nonclimate Stressors,2024-01-01,USDA Forest Service General Technical Report PNW Gtr,10.2737/pnw-gtr-1021,2-s2.0-86000519943,86000519943,1,https://api.elsevier.com/content/abstract/scopus_id/86000519943
Bhattacharjee S. (2024) 'Climate Change and Tribal Livelihood of North East India'. Environmental Intimacies from Indias North East Psycho Social Implications for Pro Environment Behaviour. https://doi.org/10.4324/9781003504870-5,10.4324/9781003504870-5,Climate Change and Tribal Livelihood of North East India,2024-01-01,Environmental Intimacies from Indias North East Psycho Social Implications for Pro Environment Behaviour,10.4324/9781003504870-5,2-s2.0-85212642047,85212642047,0,https://api.elsevier.com/content/abstract/scopus_id/85212642047
Vo T. (2024) 'Towards sustainable mangrove-shrimp aquaculture through capacity building and partnership in the Mekong River Delta'. Apn Science Bulletin. https://doi.org/10.30852/sb.2024.2491,10.30852/sb.2024.2491,Towards sustainable mangrove-shrimp aquaculture through capacity building and partnership in the Mekong River Delta,2024-01-01,Apn Science Bulletin,10.30852/sb.2024.2491,2-s2.0-85199310101,85199310101,4,https://api.elsevier.com/content/abstract/scopus_id/85199310101
Ajibade T.B. (2024) 'Impact of Marine Pollution and Climatic Factors on Artisanal Fish Capture in Nigeria'. Sarhad Journal of Agriculture. https://doi.org/10.17582/journal.sja/2024/40.2.646.658,10.17582/journal.sja/2024/40.2.646.658,Impact of Marine Pollution and Climatic Factors on Artisanal Fish Capture in Nigeria,2024-01-01,Sarhad Journal of Agriculture,10.17582/journal.sja/2024/40.2.646.658,2-s2.0-85200225983,85200225983,1,https://api.elsevier.com/content/abstract/scopus_id/85200225983
"Edyvane K.S. (2024) 'Coastal and Marine Ecosystems of the Arafura and Timor Seas–Characterization, Key Features and Ecological Significance'. Coastal Management. https://doi.org/10.1080/08920753.2024.2370060",10.1080/08920753.2024.2370060,"Coastal and Marine Ecosystems of the Arafura and Timor Seas–Characterization, Key Features and Ecological Significance",2024-01-01,Coastal Management,10.1080/08920753.2024.2370060,2-s2.0-85197481885,85197481885,3,https://api.elsevier.com/content/abstract/scopus_id/85197481885
"Nyetanyane J. (2024) 'Integration of IK, Satellite Imagery Data, Weather Data and Time Series Models in Season Behaviour Predictions. Case of Swayimane, KZN, South Africa'. Lecture Notes of the Institute for Computer Sciences Social Informatics and Telecommunications Engineering Lnicst. https://doi.org/10.1007/978-3-031-63999-9_10",10.1007/978-3-031-63999-9_10,"Integration of IK, Satellite Imagery Data, Weather Data and Time Series Models in Season Behaviour Predictions. Case of Swayimane, KZN, South Africa",2024-01-01,Lecture Notes of the Institute for Computer Sciences Social Informatics and Telecommunications Engineering Lnicst,10.1007/978-3-031-63999-9_10,2-s2.0-85199615196,85199615196,1,https://api.elsevier.com/content/abstract/scopus_id/85199615196
Jiba P. (2024) 'Preferences for index-based crop insurance in South Africa'. Jamba Journal of Disaster Risk Studies. https://doi.org/10.4102/jamba.v16i1.1611,10.4102/jamba.v16i1.1611,Preferences for index-based crop insurance in South Africa,2024-01-01,Jamba Journal of Disaster Risk Studies,10.4102/jamba.v16i1.1611,2-s2.0-85197086053,85197086053,0,https://api.elsevier.com/content/abstract/scopus_id/85197086053
Otto L. (2024) 'Climate Migration from Small Island Developing States: The Case of the Maldives'. Advanced Sciences and Technologies for Security Applications. https://doi.org/10.1007/978-3-031-59903-3_8,10.1007/978-3-031-59903-3_8,Climate Migration from Small Island Developing States: The Case of the Maldives,2024-01-01,Advanced Sciences and Technologies for Security Applications,10.1007/978-3-031-59903-3_8,2-s2.0-85207892555,85207892555,0,https://api.elsevier.com/content/abstract/scopus_id/85207892555
Singh P. (2024) 'Nature-Based Solutions in Achieving Sustainable Development Goals: Harmonizing Nature and Progress'. Nature Based Solutions in Achieving Sustainable Development Goals Harmonizing Nature and Progress. https://doi.org/10.1007/978-3-031-76128-7,10.1007/978-3-031-76128-7,Nature-Based Solutions in Achieving Sustainable Development Goals: Harmonizing Nature and Progress,2024-01-01,Nature Based Solutions in Achieving Sustainable Development Goals Harmonizing Nature and Progress,10.1007/978-3-031-76128-7,2-s2.0-105003355995,105003355995,3,https://api.elsevier.com/content/abstract/scopus_id/105003355995
Penteado A. (2024) 'Traditional Knowledge and Climate Change: An Environmental Impact on Landscape and Communities'. Traditional Knowledge and Climate Change an Environmental Impact on Landscape and Communities. https://doi.org/10.1007/978-981-99-8830-3,10.1007/978-981-99-8830-3,Traditional Knowledge and Climate Change: An Environmental Impact on Landscape and Communities,2024-01-01,Traditional Knowledge and Climate Change an Environmental Impact on Landscape and Communities,10.1007/978-981-99-8830-3,2-s2.0-85219605974,85219605974,4,https://api.elsevier.com/content/abstract/scopus_id/85219605974
Issaka Y.B. (2024) 'Psycho-social factors influencing the adoption of sustainable intensification practices by smallholder rice farmers in Northern Ghana'. Cogent Food and Agriculture. https://doi.org/10.1080/23311932.2024.2345434,10.1080/23311932.2024.2345434,Psycho-social factors influencing the adoption of sustainable intensification practices by smallholder rice farmers in Northern Ghana,2024-01-01,Cogent Food and Agriculture,10.1080/23311932.2024.2345434,2-s2.0-85192048696,85192048696,2,https://api.elsevier.com/content/abstract/scopus_id/85192048696
"Obiero K. (2024) 'Profiling and Prioritizing Climate-Smart Aquaculture Technologies, Innovations, and Management Practices in Kenya'. Aquaculture Research. https://doi.org/10.1155/2024/8843677",10.1155/2024/8843677,"Profiling and Prioritizing Climate-Smart Aquaculture Technologies, Innovations, and Management Practices in Kenya",2024-01-01,Aquaculture Research,10.1155/2024/8843677,2-s2.0-85208647400,85208647400,6,https://api.elsevier.com/content/abstract/scopus_id/85208647400
"Gutierrez E.D.U. (2024) 'Precarity, illicit markets, and the ‘mystery’ of prices'. Journal of Peasant Studies. https://doi.org/10.1080/03066150.2023.2219208",10.1080/03066150.2023.2219208,"Precarity, illicit markets, and the ‘mystery’ of prices",2024-01-01,Journal of Peasant Studies,10.1080/03066150.2023.2219208,2-s2.0-85162204714,85162204714,4,https://api.elsevier.com/content/abstract/scopus_id/85162204714
"Lv W. (2024) 'Experimental heatwaves impair male fertility in oriental armyworm, Mythimna separata'. Entomologia Generalis. https://doi.org/10.1127/entomologia/2024/2476",10.1127/entomologia/2024/2476,"Experimental heatwaves impair male fertility in oriental armyworm, Mythimna separata",2024-01-01,Entomologia Generalis,10.1127/entomologia/2024/2476,2-s2.0-85208563437,85208563437,2,https://api.elsevier.com/content/abstract/scopus_id/85208563437
González-Andrés C. (2024) 'Warming promotes expansion of a key demersal fishing resource of the western Mediterranean'. Frontiers in Marine Science. https://doi.org/10.3389/fmars.2024.1494177,10.3389/fmars.2024.1494177,Warming promotes expansion of a key demersal fishing resource of the western Mediterranean,2024-01-01,Frontiers in Marine Science,10.3389/fmars.2024.1494177,2-s2.0-85210093172,85210093172,4,https://api.elsevier.com/content/abstract/scopus_id/85210093172
Herdiyeni Y. (2024) 'Analysis and prediction of rubber tree phenological changes during Pestalotiopsis infection using Sentinel-2 imagery and random forest'. Journal of Applied Remote Sensing. https://doi.org/10.1117/1.jrs.18.014524,10.1117/1.jrs.18.014524,Analysis and prediction of rubber tree phenological changes during Pestalotiopsis infection using Sentinel-2 imagery and random forest,2024-01-01,Journal of Applied Remote Sensing,10.1117/1.jrs.18.014524,2-s2.0-85193057231,85193057231,4,https://api.elsevier.com/content/abstract/scopus_id/85193057231
Yamin M. (2024) 'Agricultural Household Economic in Condition Flood Impact of Climate Change in Indonesia'. Iop Conference Series Earth and Environmental Science. https://doi.org/10.1088/1755-1315/1364/1/012017,10.1088/1755-1315/1364/1/012017,Agricultural Household Economic in Condition Flood Impact of Climate Change in Indonesia,2024-01-01,Iop Conference Series Earth and Environmental Science,10.1088/1755-1315/1364/1/012017,2-s2.0-85197804060,85197804060,2,https://api.elsevier.com/content/abstract/scopus_id/85197804060
Owuonda S. (2024) 'BALANCING THE RIGHT TO FOOD AND ENVIRONMENTAL SUSTAINABILITY: A CALL FOR HOLISTIC TRANSFORMATION'. African Journal of Food Agriculture Nutrition and Development. https://doi.org/10.18697/ajfand.135.25405,10.18697/ajfand.135.25405,BALANCING THE RIGHT TO FOOD AND ENVIRONMENTAL SUSTAINABILITY: A CALL FOR HOLISTIC TRANSFORMATION,2024-01-01,African Journal of Food Agriculture Nutrition and Development,10.18697/ajfand.135.25405,2-s2.0-85207364218,85207364218,1,https://api.elsevier.com/content/abstract/scopus_id/85207364218
Sang X. (2024) 'Economic benefits of climate-smart agricultural practices: empirical investigations and policy implications'. Mitigation and Adaptation Strategies for Global Change. https://doi.org/10.1007/s11027-024-10104-w,10.1007/s11027-024-10104-w,Economic benefits of climate-smart agricultural practices: empirical investigations and policy implications,2024-01-01,Mitigation and Adaptation Strategies for Global Change,10.1007/s11027-024-10104-w,2-s2.0-85182626384,85182626384,19,https://api.elsevier.com/content/abstract/scopus_id/85182626384
"Masinde A.A. (2024) 'ASSESSING PRODUCTION, PROCESSING AND UTILIZATION OF SORGHUM IN WEST POKOT COUNTY, KENYA'. African Journal of Food Agriculture Nutrition and Development. https://doi.org/10.18697/ajfand.133.22730",10.18697/ajfand.133.22730,"ASSESSING PRODUCTION, PROCESSING AND UTILIZATION OF SORGHUM IN WEST POKOT COUNTY, KENYA",2024-01-01,African Journal of Food Agriculture Nutrition and Development,10.18697/ajfand.133.22730,2-s2.0-85203163864,85203163864,0,https://api.elsevier.com/content/abstract/scopus_id/85203163864
Asante B.O. (2024) 'Improved nursery practices and farmers’ willingness to adopt heat-tolerant tomatoes under tropical conditions'. Frontiers in Sustainable Food Systems. https://doi.org/10.3389/fsufs.2024.1339008,10.3389/fsufs.2024.1339008,Improved nursery practices and farmers’ willingness to adopt heat-tolerant tomatoes under tropical conditions,2024-01-01,Frontiers in Sustainable Food Systems,10.3389/fsufs.2024.1339008,2-s2.0-85196319246,85196319246,0,https://api.elsevier.com/content/abstract/scopus_id/85196319246
"Karamchedu A. (2024) 'Dried up Bt cotton narratives: climate, debt and distressed livelihoods in semi-arid smallholder India'. Climate and Development. https://doi.org/10.1080/17565529.2023.2211037",10.1080/17565529.2023.2211037,"Dried up Bt cotton narratives: climate, debt and distressed livelihoods in semi-arid smallholder India",2024-01-01,Climate and Development,10.1080/17565529.2023.2211037,2-s2.0-85163116554,85163116554,12,https://api.elsevier.com/content/abstract/scopus_id/85163116554
"Adom R.K. (2024) 'Assessing Social, Economic and Environmental Challenges of Veld Fires in South Africa: A Case Study of Capricorn District Municipality in Limpopo Province'. Journal of Sustainable Forestry. https://doi.org/10.1080/10549811.2024.2448028",10.1080/10549811.2024.2448028,"Assessing Social, Economic and Environmental Challenges of Veld Fires in South Africa: A Case Study of Capricorn District Municipality in Limpopo Province",2024-01-01,Journal of Sustainable Forestry,10.1080/10549811.2024.2448028,2-s2.0-85214425333,85214425333,2,https://api.elsevier.com/content/abstract/scopus_id/85214425333
Zou R. (2024) 'Sustainable integration of rubber plantations within agroforestry systems in China: current research and future directions'. Plant Science Today. https://doi.org/10.14719/pst.4180,10.14719/pst.4180,Sustainable integration of rubber plantations within agroforestry systems in China: current research and future directions,2024-01-01,Plant Science Today,10.14719/pst.4180,2-s2.0-105004850810,105004850810,7,https://api.elsevier.com/content/abstract/scopus_id/105004850810
"Demircioglu P. (2024) 'Autonomation, Automation, AI, and Industry-Agriculture 5.0 in Sustainable Agro-Ecological Food Production'. Lecture Notes in Mechanical Engineering. https://doi.org/10.1007/978-3-031-53991-6_42",10.1007/978-3-031-53991-6_42,"Autonomation, Automation, AI, and Industry-Agriculture 5.0 in Sustainable Agro-Ecological Food Production",2024-01-01,Lecture Notes in Mechanical Engineering,10.1007/978-3-031-53991-6_42,2-s2.0-85187792095,85187792095,7,https://api.elsevier.com/content/abstract/scopus_id/85187792095
"Ramadhan D.M. (2024) 'Changing Waves: Maritime Community Cultural Responses to the Anthropocene in Tambak Lorok, Semarang'. Iop Conference Series Earth and Environmental Science. https://doi.org/10.1088/1755-1315/1317/1/012018",10.1088/1755-1315/1317/1/012018,"Changing Waves: Maritime Community Cultural Responses to the Anthropocene in Tambak Lorok, Semarang",2024-01-01,Iop Conference Series Earth and Environmental Science,10.1088/1755-1315/1317/1/012018,2-s2.0-85189319122,85189319122,0,https://api.elsevier.com/content/abstract/scopus_id/85189319122
Susanto H.A. (2024) 'ATSEA: A Regional Collaboration to Address Transboundary Threats to Ecosystems for Human Well-Being in the Arafura and Timor Seas'. Coastal Management. https://doi.org/10.1080/08920753.2024.2370059,10.1080/08920753.2024.2370059,ATSEA: A Regional Collaboration to Address Transboundary Threats to Ecosystems for Human Well-Being in the Arafura and Timor Seas,2024-01-01,Coastal Management,10.1080/08920753.2024.2370059,2-s2.0-85197394363,85197394363,1,https://api.elsevier.com/content/abstract/scopus_id/85197394363
Nirmala G. (2024) 'Livelihood Diversification in Rainfed Areas of Telangana State: Evidence from Household Level Survey'. Indian Journal of Extension Education. https://doi.org/10.48165/ijee.2024.60113,10.48165/ijee.2024.60113,Livelihood Diversification in Rainfed Areas of Telangana State: Evidence from Household Level Survey,2024-01-01,Indian Journal of Extension Education,10.48165/ijee.2024.60113,2-s2.0-85182477004,85182477004,4,https://api.elsevier.com/content/abstract/scopus_id/85182477004
"Giofandi E.A. (2024) 'Spatial Temporal Changes in Mangrove Forests on Tarakan Island, North Kalimantan, Indonesia'. Springer Proceedings in Physics. https://doi.org/10.1007/978-981-97-0740-9_55",10.1007/978-981-97-0740-9_55,"Spatial Temporal Changes in Mangrove Forests on Tarakan Island, North Kalimantan, Indonesia",2024-01-01,Springer Proceedings in Physics,10.1007/978-981-97-0740-9_55,2-s2.0-85196613784,85196613784,1,https://api.elsevier.com/content/abstract/scopus_id/85196613784
Yacout D.M.M. (2024) 'Socio-economic implications of forest-based biofuels for marine transportation in the Arctic: Sweden as a case study'. Frontiers in Climate. https://doi.org/10.3389/fclim.2024.1414813,10.3389/fclim.2024.1414813,Socio-economic implications of forest-based biofuels for marine transportation in the Arctic: Sweden as a case study,2024-01-01,Frontiers in Climate,10.3389/fclim.2024.1414813,2-s2.0-85198739225,85198739225,3,https://api.elsevier.com/content/abstract/scopus_id/85198739225
Xiao S. (2024) 'Assessment of Beach Vulnerability to Coastal Erosion in China Considering Protective Measures in Beach Area'. Lecture Notes in Civil Engineering. https://doi.org/10.1007/978-981-99-7409-2_68,10.1007/978-981-99-7409-2_68,Assessment of Beach Vulnerability to Coastal Erosion in China Considering Protective Measures in Beach Area,2024-01-01,Lecture Notes in Civil Engineering,10.1007/978-981-99-7409-2_68,2-s2.0-85199298466,85199298466,0,https://api.elsevier.com/content/abstract/scopus_id/85199298466
Harsh K. (2024) 'The altered crop pattern and livelihoods in changing climate'. Waste Management for Sustainable and Restored Agricultural Soil. https://doi.org/10.1016/b978-0-443-18486-4.00018-x,10.1016/b978-0-443-18486-4.00018-x,The altered crop pattern and livelihoods in changing climate,2024-01-01,Waste Management for Sustainable and Restored Agricultural Soil,10.1016/b978-0-443-18486-4.00018-x,2-s2.0-85203232666,85203232666,6,https://api.elsevier.com/content/abstract/scopus_id/85203232666
Hornum S.T. (2024) 'Enabling drip irrigation technology diffusion and adoption among African smallholders: a document analysis of climate action plans and donor projects'. Climate and Development. https://doi.org/10.1080/17565529.2023.2229268,10.1080/17565529.2023.2229268,Enabling drip irrigation technology diffusion and adoption among African smallholders: a document analysis of climate action plans and donor projects,2024-01-01,Climate and Development,10.1080/17565529.2023.2229268,2-s2.0-85164490619,85164490619,2,https://api.elsevier.com/content/abstract/scopus_id/85164490619
Rout T.K. (2024) 'Impact of Weather Conditions on the Fishery Sector of Odisha'. Responsible Production and Consumption Agricultural Sustainability and Food Security. https://doi.org/10.1201/9781003542506-11,10.1201/9781003542506-11,Impact of Weather Conditions on the Fishery Sector of Odisha,2024-01-01,Responsible Production and Consumption Agricultural Sustainability and Food Security,10.1201/9781003542506-11,2-s2.0-85208864197,85208864197,0,https://api.elsevier.com/content/abstract/scopus_id/85208864197
Munyaka J.C.B. (2024) 'Geospatial Tools and Remote Sensing Strategies for Timely Humanitarian Response: A Case Study on Drought Monitoring in Eswatini'. Sustainability Switzerland. https://doi.org/10.3390/su16010409,10.3390/su16010409,Geospatial Tools and Remote Sensing Strategies for Timely Humanitarian Response: A Case Study on Drought Monitoring in Eswatini,2024-01-01,Sustainability Switzerland,10.3390/su16010409,2-s2.0-85181872684,85181872684,8,https://api.elsevier.com/content/abstract/scopus_id/85181872684
Yamoah F.A. (2024) 'Integrating climate-smart agri-innovative technology adoption and agribusiness management skills to improve the livelihoods of smallholder female cocoa farmers in Ghana'. Climate and Development. https://doi.org/10.1080/17565529.2021.2024125,10.1080/17565529.2021.2024125,Integrating climate-smart agri-innovative technology adoption and agribusiness management skills to improve the livelihoods of smallholder female cocoa farmers in Ghana,2024-01-01,Climate and Development,10.1080/17565529.2021.2024125,2-s2.0-85123442718,85123442718,11,https://api.elsevier.com/content/abstract/scopus_id/85123442718
Leandro M.A. (2024) 'Is heat stress a growing problem for dairy cattle husbandry in the temperate regions? A case study of Baden-Württemberg in Germany'. Journal of Animal Science. https://doi.org/10.1093/jas/skae287,10.1093/jas/skae287,Is heat stress a growing problem for dairy cattle husbandry in the temperate regions? A case study of Baden-Württemberg in Germany,2024-01-01,Journal of Animal Science,10.1093/jas/skae287,2-s2.0-85206957814,85206957814,1,https://api.elsevier.com/content/abstract/scopus_id/85206957814
Irewati A. (2024) 'Resilience and Preparedness Among Coastal Communities on the Natuna Islands'. Climate Change Management. https://doi.org/10.1007/978-3-031-58261-5_19,10.1007/978-3-031-58261-5_19,Resilience and Preparedness Among Coastal Communities on the Natuna Islands,2024-01-01,Climate Change Management,10.1007/978-3-031-58261-5_19,2-s2.0-85195933419,85195933419,1,https://api.elsevier.com/content/abstract/scopus_id/85195933419
Tunas I.G. (2024) 'Flood Mitigation Scenario Using Structural Equation Modelling (SEM) Based on Public Participation and Local Wisdom'. Mathematical Modelling of Engineering Problems. https://doi.org/10.18280/mmep.111201,10.18280/mmep.111201,Flood Mitigation Scenario Using Structural Equation Modelling (SEM) Based on Public Participation and Local Wisdom,2024-01-01,Mathematical Modelling of Engineering Problems,10.18280/mmep.111201,2-s2.0-85214296907,85214296907,1,https://api.elsevier.com/content/abstract/scopus_id/85214296907
"Mai T.N. (2024) 'Transboundary viral diseases of pigs, poultry and ruminants in Southeast Asia: a systematic review'. Veterinary Quarterly. https://doi.org/10.1080/01652176.2024.2397796",10.1080/01652176.2024.2397796,"Transboundary viral diseases of pigs, poultry and ruminants in Southeast Asia: a systematic review",2024-01-01,Veterinary Quarterly,10.1080/01652176.2024.2397796,2-s2.0-85202772506,85202772506,5,https://api.elsevier.com/content/abstract/scopus_id/85202772506
Mojaki R.A. (2024) 'Socio-economic assessment of drought impacts in Lesotho: implications for early action'. International Journal of Climate Change Strategies and Management. https://doi.org/10.1108/ijccsm-12-2023-0150,10.1108/ijccsm-12-2023-0150,Socio-economic assessment of drought impacts in Lesotho: implications for early action,2024-01-01,International Journal of Climate Change Strategies and Management,10.1108/ijccsm-12-2023-0150,2-s2.0-86000429687,86000429687,1,https://api.elsevier.com/content/abstract/scopus_id/86000429687
Amadu F.O. (2024) 'The impact of forest product collection and processing on household income in rural Liberia'. Forest Policy and Economics. https://doi.org/10.1016/j.forpol.2023.103098,10.1016/j.forpol.2023.103098,The impact of forest product collection and processing on household income in rural Liberia,2024-01-01,Forest Policy and Economics,10.1016/j.forpol.2023.103098,2-s2.0-85183425425,85183425425,10,https://api.elsevier.com/content/abstract/scopus_id/85183425425
Araújo N. (2024) 'The Land Is Life: Contesting Food Security and Development Initiatives Through Gendered Narratives of Wellbeing in Urban and Peri-urban Vanuatu'. Narratives of Wellbeing. https://doi.org/10.1007/978-3-031-59519-6_11,10.1007/978-3-031-59519-6_11,The Land Is Life: Contesting Food Security and Development Initiatives Through Gendered Narratives of Wellbeing in Urban and Peri-urban Vanuatu,2024-01-01,Narratives of Wellbeing,10.1007/978-3-031-59519-6_11,2-s2.0-85207197218,85207197218,0,https://api.elsevier.com/content/abstract/scopus_id/85207197218
Xie S. (2024) 'The effect of agricultural insurance participation on rural households' economic resilience to natural disasters: Evidence from China'. Journal of Cleaner Production. https://doi.org/10.1016/j.jclepro.2023.140123,10.1016/j.jclepro.2023.140123,The effect of agricultural insurance participation on rural households' economic resilience to natural disasters: Evidence from China,2024-01-01,Journal of Cleaner Production,10.1016/j.jclepro.2023.140123,2-s2.0-85180363069,85180363069,49,https://api.elsevier.com/content/abstract/scopus_id/85180363069
Diallo T.M. (2024) 'Can Seasonal Climate Forecasts Improve Household Welfare? Insights from Rural Senegal'. Climate Smart and Resilient Food Systems and Security. https://doi.org/10.1007/978-3-031-65968-3_22,10.1007/978-3-031-65968-3_22,Can Seasonal Climate Forecasts Improve Household Welfare? Insights from Rural Senegal,2024-01-01,Climate Smart and Resilient Food Systems and Security,10.1007/978-3-031-65968-3_22,2-s2.0-105008661899,105008661899,0,https://api.elsevier.com/content/abstract/scopus_id/105008661899
Mishra A.K. (2024) 'Regenerative Agriculture Practices for Rice-Based Systems in South Asia'. Regenerative Agriculture Translating Science to Action. https://doi.org/10.1201/9781003309581-16,10.1201/9781003309581-16,Regenerative Agriculture Practices for Rice-Based Systems in South Asia,2024-01-01,Regenerative Agriculture Translating Science to Action,10.1201/9781003309581-16,2-s2.0-85194770099,85194770099,5,https://api.elsevier.com/content/abstract/scopus_id/85194770099
Torvikey G.D. (2024) 'Making Climate-Smart Cocoa Inclusive: Towards a Framework for Gender Transformation'. South African Review of Sociology. https://doi.org/10.1080/21528586.2024.2321909,10.1080/21528586.2024.2321909,Making Climate-Smart Cocoa Inclusive: Towards a Framework for Gender Transformation,2024-01-01,South African Review of Sociology,10.1080/21528586.2024.2321909,2-s2.0-85190113262,85190113262,1,https://api.elsevier.com/content/abstract/scopus_id/85190113262
