citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Kozicka M. (2020) 'Responding to future regime shifts with agrobiodiversity: A multi-level perspective on small-scale farming in Uganda'. Agricultural Systems. https://doi.org/10.1016/j.agsy.2020.102864,10.1016/j.agsy.2020.102864,Responding to future regime shifts with agrobiodiversity: A multi-level perspective on small-scale farming in Uganda,2020-08-01,Agricultural Systems,10.1016/j.agsy.2020.102864,2-s2.0-85085060207,85085060207,27,https://api.elsevier.com/content/abstract/scopus_id/85085060207
Aliabadi V. (2020) 'Rural people’s intention to adopt sustainable water management by rainwater harvesting practices: Application of TPB and HBM models'. Water Science and Technology Water Supply. https://doi.org/10.2166/ws.2020.094,10.2166/ws.2020.094,Rural people’s intention to adopt sustainable water management by rainwater harvesting practices: Application of TPB and HBM models,2020-08-01,Water Science and Technology Water Supply,10.2166/ws.2020.094,2-s2.0-85085369522,85085369522,53,https://api.elsevier.com/content/abstract/scopus_id/85085369522
Hessburg P.F. (2020) 'The 1994 eastside screens large-tree harvest limit: Review of science relevant to forest planning 25 years later'. USDA Forest Service General Technical Report PNW Gtr.,the1994eastsidescreenslargetreeharvestlimitreviewofsciencerelevanttoforestplanning25yearslater,The 1994 eastside screens large-tree harvest limit: Review of science relevant to forest planning 25 years later,2020-08-01,USDA Forest Service General Technical Report PNW Gtr,,2-s2.0-85090237347,85090237347,0,https://api.elsevier.com/content/abstract/scopus_id/85090237347
Sarkar D. (2020) 'Low input sustainable agriculture: A viable climate-smart option for boosting food production in a warming world'. Ecological Indicators. https://doi.org/10.1016/j.ecolind.2020.106412,10.1016/j.ecolind.2020.106412,Low input sustainable agriculture: A viable climate-smart option for boosting food production in a warming world,2020-08-01,Ecological Indicators,10.1016/j.ecolind.2020.106412,2-s2.0-85083514924,85083514924,158,https://api.elsevier.com/content/abstract/scopus_id/85083514924
Nomani M.Z.M. (2020) 'Prevention of Chronic Diseases in Climate Change Scenario in India'. Environmental Justice. https://doi.org/10.1089/env.2019.0032,10.1089/env.2019.0032,Prevention of Chronic Diseases in Climate Change Scenario in India,2020-08-01,Environmental Justice,10.1089/env.2019.0032,2-s2.0-85083315171,85083315171,16,https://api.elsevier.com/content/abstract/scopus_id/85083315171
Sundberg C. (2020) 'Biochar from cookstoves reduces greenhouse gas emissions from smallholder farms in Africa'. Mitigation and Adaptation Strategies for Global Change. https://doi.org/10.1007/s11027-020-09920-7,10.1007/s11027-020-09920-7,Biochar from cookstoves reduces greenhouse gas emissions from smallholder farms in Africa,2020-08-01,Mitigation and Adaptation Strategies for Global Change,10.1007/s11027-020-09920-7,2-s2.0-85087043194,85087043194,42,https://api.elsevier.com/content/abstract/scopus_id/85087043194
Guido Z. (2020) 'Shocks and cherries: The production of vulnerability among smallholder coffee farmers in Jamaica'. World Development. https://doi.org/10.1016/j.worlddev.2020.104979,10.1016/j.worlddev.2020.104979,Shocks and cherries: The production of vulnerability among smallholder coffee farmers in Jamaica,2020-08-01,World Development,10.1016/j.worlddev.2020.104979,2-s2.0-85083339131,85083339131,38,https://api.elsevier.com/content/abstract/scopus_id/85083339131
Matsuba M. (2020) 'Estimation of tsunami debris on seafloors towards future disaster preparedness: Unveiling spatial varying effects of combined land use and oceanographic factors'. Marine Pollution Bulletin. https://doi.org/10.1016/j.marpolbul.2020.111289,10.1016/j.marpolbul.2020.111289,Estimation of tsunami debris on seafloors towards future disaster preparedness: Unveiling spatial varying effects of combined land use and oceanographic factors,2020-08-01,Marine Pollution Bulletin,10.1016/j.marpolbul.2020.111289,2-s2.0-85085501288,85085501288,10,https://api.elsevier.com/content/abstract/scopus_id/85085501288
Eze E. (2020) 'Feasible crop insurance indexes for drought risk management in Northern Ethiopia'. International Journal of Disaster Risk Reduction. https://doi.org/10.1016/j.ijdrr.2020.101544,10.1016/j.ijdrr.2020.101544,Feasible crop insurance indexes for drought risk management in Northern Ethiopia,2020-08-01,International Journal of Disaster Risk Reduction,10.1016/j.ijdrr.2020.101544,2-s2.0-85080047836,85080047836,42,https://api.elsevier.com/content/abstract/scopus_id/85080047836
Thirumurthy S. (2020) 'Land and human resources vulnerability to the impact of climate change in ecologically important coastal regions'. Journal of Coastal Conservation. https://doi.org/10.1007/s11852-020-00766-4,10.1007/s11852-020-00766-4,Land and human resources vulnerability to the impact of climate change in ecologically important coastal regions,2020-08-01,Journal of Coastal Conservation,10.1007/s11852-020-00766-4,2-s2.0-85088506862,85088506862,3,https://api.elsevier.com/content/abstract/scopus_id/85088506862
Opperman J.J. (2020) 'Achieving water security's full goals through better integration of rivers’ diverse and distinct values'. Water Security. https://doi.org/10.1016/j.wasec.2020.100063,10.1016/j.wasec.2020.100063,Achieving water security's full goals through better integration of rivers’ diverse and distinct values,2020-08-01,Water Security,10.1016/j.wasec.2020.100063,2-s2.0-85087360787,85087360787,17,https://api.elsevier.com/content/abstract/scopus_id/85087360787
Do P. (2020) 'Exploring synergies in the water-food-energy nexus by using an integrated hydro-economic optimization model for the Lancang-Mekong River basin'. Science of the Total Environment. https://doi.org/10.1016/j.scitotenv.2020.137996,10.1016/j.scitotenv.2020.137996,Exploring synergies in the water-food-energy nexus by using an integrated hydro-economic optimization model for the Lancang-Mekong River basin,2020-08-01,Science of the Total Environment,10.1016/j.scitotenv.2020.137996,2-s2.0-85084706879,85084706879,83,https://api.elsevier.com/content/abstract/scopus_id/85084706879
Tafara Gadzirayi C. (2020) 'Tailoring conservation farming to climate change in the smallholder farming sector: Case of lowveld areas in Zimbabwe'. African Journal of Science Technology Innovation and Development. https://doi.org/10.1080/20421338.2020.1800242,10.1080/20421338.2020.1800242,Tailoring conservation farming to climate change in the smallholder farming sector: Case of lowveld areas in Zimbabwe,2020-07-28,African Journal of Science Technology Innovation and Development,10.1080/20421338.2020.1800242,2-s2.0-85090925514,85090925514,5,https://api.elsevier.com/content/abstract/scopus_id/85090925514
Wens M. (2020) 'Simulating Small-Scale Agricultural Adaptation Decisions in Response to Drought Risk: An Empirical Agent-Based Model for Semi-Arid Kenya'. Frontiers in Water. https://doi.org/10.3389/frwa.2020.00015,10.3389/frwa.2020.00015,Simulating Small-Scale Agricultural Adaptation Decisions in Response to Drought Risk: An Empirical Agent-Based Model for Semi-Arid Kenya,2020-07-17,Frontiers in Water,10.3389/frwa.2020.00015,2-s2.0-85097137628,85097137628,42,https://api.elsevier.com/content/abstract/scopus_id/85097137628
Kurniawan T. (2020) 'Salt farmer's adaptation strategy facing climate change (case study in Pati Regency)'. Iop Conference Series Earth and Environmental Science. https://doi.org/10.1088/1755-1315/521/1/012004,10.1088/1755-1315/521/1/012004,Salt farmer's adaptation strategy facing climate change (case study in Pati Regency),2020-07-14,Iop Conference Series Earth and Environmental Science,10.1088/1755-1315/521/1/012004,2-s2.0-85089470911,85089470911,2,https://api.elsevier.com/content/abstract/scopus_id/85089470911
"Bastakoti G.B. (2020) 'Gendered perceptions of climate variability, food insecurity, and adaptation practices in Nepal'. Climate and Development. https://doi.org/10.1080/17565529.2019.1660604",10.1080/17565529.2019.1660604,"Gendered perceptions of climate variability, food insecurity, and adaptation practices in Nepal",2020-07-02,Climate and Development,10.1080/17565529.2019.1660604,2-s2.0-85073996696,85073996696,13,https://api.elsevier.com/content/abstract/scopus_id/85073996696
Mangano M.C. (2020) 'Moving Toward a Strategy for Addressing Climate Displacement of Marine Resources: A Proof-of-Concept'. Frontiers in Marine Science. https://doi.org/10.3389/fmars.2020.00408,10.3389/fmars.2020.00408,Moving Toward a Strategy for Addressing Climate Displacement of Marine Resources: A Proof-of-Concept,2020-07-02,Frontiers in Marine Science,10.3389/fmars.2020.00408,2-s2.0-85088428752,85088428752,26,https://api.elsevier.com/content/abstract/scopus_id/85088428752
Lefers R.M. (2020) 'Emerging Technologies to Enable Sustainable Controlled Environment Agriculture in the Extreme Environments of Middle East-North Africa Coastal Regions'. Frontiers in Plant Science. https://doi.org/10.3389/fpls.2020.00801,10.3389/fpls.2020.00801,Emerging Technologies to Enable Sustainable Controlled Environment Agriculture in the Extreme Environments of Middle East-North Africa Coastal Regions,2020-07-02,Frontiers in Plant Science,10.3389/fpls.2020.00801,2-s2.0-85088445377,85088445377,28,https://api.elsevier.com/content/abstract/scopus_id/85088445377
Aryal J.P. (2020) 'Major Climate risks and Adaptation Strategies of Smallholder Farmers in Coastal Bangladesh'. Environmental Management. https://doi.org/10.1007/s00267-020-01291-8,10.1007/s00267-020-01291-8,Major Climate risks and Adaptation Strategies of Smallholder Farmers in Coastal Bangladesh,2020-07-01,Environmental Management,10.1007/s00267-020-01291-8,2-s2.0-85084451605,85084451605,113,https://api.elsevier.com/content/abstract/scopus_id/85084451605
"Basel B. (2020) 'Community-based adaptation to climate change in villages of Western Province, Solomon Islands'. Marine Pollution Bulletin. https://doi.org/10.1016/j.marpolbul.2020.111266",10.1016/j.marpolbul.2020.111266,"Community-based adaptation to climate change in villages of Western Province, Solomon Islands",2020-07-01,Marine Pollution Bulletin,10.1016/j.marpolbul.2020.111266,2-s2.0-85084982192,85084982192,44,https://api.elsevier.com/content/abstract/scopus_id/85084982192
Idrissou Y. (2020) 'Adaptation strategies of cattle farmers in the dry and sub-humid tropical zones of Benin in the context of climate change'. Heliyon. https://doi.org/10.1016/j.heliyon.2020.e04373,10.1016/j.heliyon.2020.e04373,Adaptation strategies of cattle farmers in the dry and sub-humid tropical zones of Benin in the context of climate change,2020-07-01,Heliyon,10.1016/j.heliyon.2020.e04373,2-s2.0-85088269737,85088269737,42,https://api.elsevier.com/content/abstract/scopus_id/85088269737
Shaffril H.A.M. (2020) 'Adaptation towards climate change impacts among highland farmers in Malaysia'. Environmental Science and Pollution Research. https://doi.org/10.1007/s11356-020-08987-8,10.1007/s11356-020-08987-8,Adaptation towards climate change impacts among highland farmers in Malaysia,2020-07-01,Environmental Science and Pollution Research,10.1007/s11356-020-08987-8,2-s2.0-85083997623,85083997623,9,https://api.elsevier.com/content/abstract/scopus_id/85083997623
"Popoola O.O. (2020) 'Information sources and constraints to climate change adaptation amongst smallholder farmers in Amathole District Municipality, Eastern Cape Province, South Africa'. Sustainability Switzerland. https://doi.org/10.3390/su12145846",10.3390/su12145846,"Information sources and constraints to climate change adaptation amongst smallholder farmers in Amathole District Municipality, Eastern Cape Province, South Africa",2020-07-01,Sustainability Switzerland,10.3390/su12145846,2-s2.0-85088835071,85088835071,51,https://api.elsevier.com/content/abstract/scopus_id/85088835071
"Fahad S. (2020) 'Farmers’ awareness level and their perceptions of climate change: A case of Khyber Pakhtunkhwa province, Pakistan'. Land Use Policy. https://doi.org/10.1016/j.landusepol.2020.104669",10.1016/j.landusepol.2020.104669,"Farmers’ awareness level and their perceptions of climate change: A case of Khyber Pakhtunkhwa province, Pakistan",2020-07-01,Land Use Policy,10.1016/j.landusepol.2020.104669,2-s2.0-85083008232,85083008232,61,https://api.elsevier.com/content/abstract/scopus_id/85083008232
Oduniyi O.S. (2020) 'Exploring the link between livelihood capital assets as index of climate change adaptive capacity and socio-economic issues: A case of small scale maize farmers in South Africa'. Journal of Human Ecology. https://doi.org/10.31901/24566608.2020/71.1-3.3258,10.31901/24566608.2020/71.1-3.3258,Exploring the link between livelihood capital assets as index of climate change adaptive capacity and socio-economic issues: A case of small scale maize farmers in South Africa,2020-07-01,Journal of Human Ecology,10.31901/24566608.2020/71.1-3.3258,2-s2.0-85090782286,85090782286,3,https://api.elsevier.com/content/abstract/scopus_id/85090782286
Traore O. (2020) 'Climate disturbance impact assessment in West Africa: evidence from field survey and satellite imagery analysis'. Environmental Science and Pollution Research. https://doi.org/10.1007/s11356-020-08757-6,10.1007/s11356-020-08757-6,Climate disturbance impact assessment in West Africa: evidence from field survey and satellite imagery analysis,2020-07-01,Environmental Science and Pollution Research,10.1007/s11356-020-08757-6,2-s2.0-85085153608,85085153608,10,https://api.elsevier.com/content/abstract/scopus_id/85085153608
"Paumgarten F. (2020) 'Archetypes of climate-risk profiles among rural households in limpopo, south africa'. Weather Climate and Society. https://doi.org/10.1175/wcas-d-19-0134.1",10.1175/wcas-d-19-0134.1,"Archetypes of climate-risk profiles among rural households in limpopo, south africa",2020-07-01,Weather Climate and Society,10.1175/wcas-d-19-0134.1,2-s2.0-85089710820,85089710820,5,https://api.elsevier.com/content/abstract/scopus_id/85089710820
Dougherty J.P. (2020) 'Climate change and index insurance demand: Evidence from a framed field experiment in Tanzania'. Journal of Economic Behavior and Organization. https://doi.org/10.1016/j.jebo.2020.04.016,10.1016/j.jebo.2020.04.016,Climate change and index insurance demand: Evidence from a framed field experiment in Tanzania,2020-07-01,Journal of Economic Behavior and Organization,10.1016/j.jebo.2020.04.016,2-s2.0-85085007690,85085007690,26,https://api.elsevier.com/content/abstract/scopus_id/85085007690
Young M.A. (2020) 'Using species distribution models to assess the long-term impacts of changing oceanographic conditions on abalone density in south east Australia'. Ecography. https://doi.org/10.1111/ecog.05181,10.1111/ecog.05181,Using species distribution models to assess the long-term impacts of changing oceanographic conditions on abalone density in south east Australia,2020-07-01,Ecography,10.1111/ecog.05181,2-s2.0-85082923406,85082923406,22,https://api.elsevier.com/content/abstract/scopus_id/85082923406
Groth J. (2020) 'Deciphering interwoven drivers of environment-related migration – A multisite case study from the Ethiopian highlands'. Global Environmental Change. https://doi.org/10.1016/j.gloenvcha.2020.102094,10.1016/j.gloenvcha.2020.102094,Deciphering interwoven drivers of environment-related migration – A multisite case study from the Ethiopian highlands,2020-07-01,Global Environmental Change,10.1016/j.gloenvcha.2020.102094,2-s2.0-85085956348,85085956348,34,https://api.elsevier.com/content/abstract/scopus_id/85085956348
Champion C. (2020) 'Resilience to the interactive effects of climate change and discard stress in the commercially important blue swimmer crab (Portunus armatus)'. Marine Environmental Research. https://doi.org/10.1016/j.marenvres.2020.105009,10.1016/j.marenvres.2020.105009,Resilience to the interactive effects of climate change and discard stress in the commercially important blue swimmer crab (Portunus armatus),2020-07-01,Marine Environmental Research,10.1016/j.marenvres.2020.105009,2-s2.0-85084513197,85084513197,15,https://api.elsevier.com/content/abstract/scopus_id/85084513197
Das I. (2020) 'Effects of climate change and management policies on marine fisheries productivity in the north-east coast of India'. Science of the Total Environment. https://doi.org/10.1016/j.scitotenv.2020.138082,10.1016/j.scitotenv.2020.138082,Effects of climate change and management policies on marine fisheries productivity in the north-east coast of India,2020-07-01,Science of the Total Environment,10.1016/j.scitotenv.2020.138082,2-s2.0-85082852185,85082852185,30,https://api.elsevier.com/content/abstract/scopus_id/85082852185
Santoro A. (2020) 'The agroforestry heritage system of Sabana De Morro in El Salvador'. Forests. https://doi.org/10.3390/f11070747,10.3390/f11070747,The agroforestry heritage system of Sabana De Morro in El Salvador,2020-07-01,Forests,10.3390/f11070747,2-s2.0-85089281435,85089281435,6,https://api.elsevier.com/content/abstract/scopus_id/85089281435
"Adzawla W. (2020) 'Analysis of farm households’ perceived climate change impacts, vulnerability and resilience in Ghana'. Scientific African. https://doi.org/10.1016/j.sciaf.2020.e00397",10.1016/j.sciaf.2020.e00397,"Analysis of farm households’ perceived climate change impacts, vulnerability and resilience in Ghana",2020-07-01,Scientific African,10.1016/j.sciaf.2020.e00397,2-s2.0-85083682842,85083682842,31,https://api.elsevier.com/content/abstract/scopus_id/85083682842
Yengoh G.T. (2020) 'Climate change and the future heat stress challenges among smallholder farmers in East Africa'. Atmosphere. https://doi.org/10.3390/atmos11070753,10.3390/atmos11070753,Climate change and the future heat stress challenges among smallholder farmers in East Africa,2020-07-01,Atmosphere,10.3390/atmos11070753,2-s2.0-85088130529,85088130529,40,https://api.elsevier.com/content/abstract/scopus_id/85088130529
Gwaka L. (2020) 'The resilience of smallholder livestock farmers in sub-saharan africa and the risks imbedded in rural livestock systems'. Agriculture Switzerland. https://doi.org/10.3390/agriculture10070270,10.3390/agriculture10070270,The resilience of smallholder livestock farmers in sub-saharan africa and the risks imbedded in rural livestock systems,2020-07-01,Agriculture Switzerland,10.3390/agriculture10070270,2-s2.0-85087388106,85087388106,16,https://api.elsevier.com/content/abstract/scopus_id/85087388106
Rai M. (2020) 'How profitable climate smart agricultural practices are? Voice of farmers from rice-wheat ecologies'. Indian Journal of Agricultural Sciences.,howprofitableclimatesmartagriculturalpracticesarevoiceoffarmersfromricewheatecologies,How profitable climate smart agricultural practices are? Voice of farmers from rice-wheat ecologies,2020-07-01,Indian Journal of Agricultural Sciences,,2-s2.0-85114116854,85114116854,3,https://api.elsevier.com/content/abstract/scopus_id/85114116854
Mansuy N. (2020) 'Scaling up forest landscape restoration in Canada in an era of cumulative effects and climate change'. Forest Policy and Economics. https://doi.org/10.1016/j.forpol.2020.102177,10.1016/j.forpol.2020.102177,Scaling up forest landscape restoration in Canada in an era of cumulative effects and climate change,2020-07-01,Forest Policy and Economics,10.1016/j.forpol.2020.102177,2-s2.0-85083677288,85083677288,29,https://api.elsevier.com/content/abstract/scopus_id/85083677288
"Contreras J.D. (2020) 'Modeling spatial risk of diarrheal disease associated with household proximity to untreated wastewater used for irrigation in the mezquital valley, Mexico'. Environmental Health Perspectives. https://doi.org/10.1289/ehp6443",10.1289/ehp6443,"Modeling spatial risk of diarrheal disease associated with household proximity to untreated wastewater used for irrigation in the mezquital valley, Mexico",2020-07-01,Environmental Health Perspectives,10.1289/ehp6443,2-s2.0-85087674353,85087674353,14,https://api.elsevier.com/content/abstract/scopus_id/85087674353
Hamilton A.M. (2020) 'Biogeography of shell morphology in over-exploited shellfish reveals adaptive trade-offs on human-inhabited islands and incipient selectively driven lineage bifurcation'. Journal of Biogeography. https://doi.org/10.1111/jbi.13845,10.1111/jbi.13845,Biogeography of shell morphology in over-exploited shellfish reveals adaptive trade-offs on human-inhabited islands and incipient selectively driven lineage bifurcation,2020-07-01,Journal of Biogeography,10.1111/jbi.13845,2-s2.0-85084859400,85084859400,7,https://api.elsevier.com/content/abstract/scopus_id/85084859400
Fulton C.J. (2020) 'Macroalgal meadow habitats support fish and fisheries in diverse tropical seascapes'. Fish and Fisheries. https://doi.org/10.1111/faf.12455,10.1111/faf.12455,Macroalgal meadow habitats support fish and fisheries in diverse tropical seascapes,2020-07-01,Fish and Fisheries,10.1111/faf.12455,2-s2.0-85081746904,85081746904,85,https://api.elsevier.com/content/abstract/scopus_id/85081746904
Nhamo L. (2020) 'Prospects of improving agricultural and water productivity through unmanned aerial vehicles'. Agriculture Switzerland. https://doi.org/10.3390/agriculture10070256,10.3390/agriculture10070256,Prospects of improving agricultural and water productivity through unmanned aerial vehicles,2020-07-01,Agriculture Switzerland,10.3390/agriculture10070256,2-s2.0-85087419779,85087419779,84,https://api.elsevier.com/content/abstract/scopus_id/85087419779
Begotti R.A. (2020) 'Rapidly escalating threats to the biodiversity and ethnocultural capital of Brazilian Indigenous Lands'. Land Use Policy. https://doi.org/10.1016/j.landusepol.2020.104694,10.1016/j.landusepol.2020.104694,Rapidly escalating threats to the biodiversity and ethnocultural capital of Brazilian Indigenous Lands,2020-07-01,Land Use Policy,10.1016/j.landusepol.2020.104694,2-s2.0-85094193774,85094193774,49,https://api.elsevier.com/content/abstract/scopus_id/85094193774
Guillotreau P. (2020) 'Addressing transdisciplinary and participation issues to cope with rapid changes shifting marine social ecological systems'. Marine Policy. https://doi.org/10.1016/j.marpol.2020.103929,10.1016/j.marpol.2020.103929,Addressing transdisciplinary and participation issues to cope with rapid changes shifting marine social ecological systems,2020-07-01,Marine Policy,10.1016/j.marpol.2020.103929,2-s2.0-85081954082,85081954082,2,https://api.elsevier.com/content/abstract/scopus_id/85081954082
Gill D. (2020) 'Considering Cumulative Social Effects of Technological Hazards and Disasters'. American Behavioral Scientist. https://doi.org/10.1177/0002764220938112,10.1177/0002764220938112,Considering Cumulative Social Effects of Technological Hazards and Disasters,2020-07-01,American Behavioral Scientist,10.1177/0002764220938112,2-s2.0-85087299385,85087299385,19,https://api.elsevier.com/content/abstract/scopus_id/85087299385
Yang M. (2020) 'The role of climate in the trend and variability of Ethiopia's cereal crop yields'. Science of the Total Environment. https://doi.org/10.1016/j.scitotenv.2020.137893,10.1016/j.scitotenv.2020.137893,The role of climate in the trend and variability of Ethiopia's cereal crop yields,2020-06-25,Science of the Total Environment,10.1016/j.scitotenv.2020.137893,2-s2.0-85082172008,85082172008,63,https://api.elsevier.com/content/abstract/scopus_id/85082172008
"Ledru M.P. (2020) 'When archives are missing, deciphering the effects of public policies and climate variability on the Brazilian semi-arid region using sediment core studies'. Science of the Total Environment. https://doi.org/10.1016/j.scitotenv.2020.137989",10.1016/j.scitotenv.2020.137989,"When archives are missing, deciphering the effects of public policies and climate variability on the Brazilian semi-arid region using sediment core studies",2020-06-25,Science of the Total Environment,10.1016/j.scitotenv.2020.137989,2-s2.0-85082503942,85082503942,28,https://api.elsevier.com/content/abstract/scopus_id/85082503942
Comte A. (2020) 'Structuring the Discussion on the Multiple Threats of Climate Change to Fisheries around Impact Pathways and Adaptation Pathways'. One Earth. https://doi.org/10.1016/j.oneear.2020.05.017,10.1016/j.oneear.2020.05.017,Structuring the Discussion on the Multiple Threats of Climate Change to Fisheries around Impact Pathways and Adaptation Pathways,2020-06-19,One Earth,10.1016/j.oneear.2020.05.017,2-s2.0-85106528068,85106528068,3,https://api.elsevier.com/content/abstract/scopus_id/85106528068
Ojea E. (2020) 'Adaptation of Fishing Communities to Climate-Driven Shifts in Target Species'. One Earth. https://doi.org/10.1016/j.oneear.2020.05.012,10.1016/j.oneear.2020.05.012,Adaptation of Fishing Communities to Climate-Driven Shifts in Target Species,2020-06-19,One Earth,10.1016/j.oneear.2020.05.012,2-s2.0-85090120427,85090120427,116,https://api.elsevier.com/content/abstract/scopus_id/85090120427
Gaylard S. (2020) 'Review of Coast and Marine Ecosystems in Temperate Australia Demonstrates a Wealth of Ecosystem Services'. Frontiers in Marine Science. https://doi.org/10.3389/fmars.2020.00453,10.3389/fmars.2020.00453,Review of Coast and Marine Ecosystems in Temperate Australia Demonstrates a Wealth of Ecosystem Services,2020-06-19,Frontiers in Marine Science,10.3389/fmars.2020.00453,2-s2.0-85087524155,85087524155,42,https://api.elsevier.com/content/abstract/scopus_id/85087524155
Yang K.F. (2020) 'Forest restoration scenarios produce synergies for agricultural production in southern Ethiopia'. Agriculture Ecosystems and Environment. https://doi.org/10.1016/j.agee.2020.106888,10.1016/j.agee.2020.106888,Forest restoration scenarios produce synergies for agricultural production in southern Ethiopia,2020-06-15,Agriculture Ecosystems and Environment,10.1016/j.agee.2020.106888,2-s2.0-85080133501,85080133501,13,https://api.elsevier.com/content/abstract/scopus_id/85080133501
"Sarmiento-Soler A. (2020) 'Effect of cropping system, shade cover and altitudinal gradient on coffee yield components at Mt. Elgon, Uganda'. Agriculture Ecosystems and Environment. https://doi.org/10.1016/j.agee.2020.106887",10.1016/j.agee.2020.106887,"Effect of cropping system, shade cover and altitudinal gradient on coffee yield components at Mt. Elgon, Uganda",2020-06-15,Agriculture Ecosystems and Environment,10.1016/j.agee.2020.106887,2-s2.0-85081015388,85081015388,30,https://api.elsevier.com/content/abstract/scopus_id/85081015388
Ojo T.O. (2020) 'Determinants of climate change adaptation strategies and its impact on the net farm income of rice farmers in south-west Nigeria'. Land Use Policy. https://doi.org/10.1016/j.landusepol.2019.04.007,10.1016/j.landusepol.2019.04.007,Determinants of climate change adaptation strategies and its impact on the net farm income of rice farmers in south-west Nigeria,2020-06-01,Land Use Policy,10.1016/j.landusepol.2019.04.007,2-s2.0-85083662781,85083662781,192,https://api.elsevier.com/content/abstract/scopus_id/85083662781
Etana D. (2020) 'Dynamics of smallholder farmers' livelihood adaptation decision-making in Central Ethiopia'. Sustainability Switzerland. https://doi.org/10.3390/su12114526,10.3390/su12114526,Dynamics of smallholder farmers' livelihood adaptation decision-making in Central Ethiopia,2020-06-01,Sustainability Switzerland,10.3390/su12114526,2-s2.0-85086111417,85086111417,23,https://api.elsevier.com/content/abstract/scopus_id/85086111417
Zhu R. (2020) 'Drought stress and livelihood response based on evidence from the Koshi River Basin in Nepal: Modeling and applications'. Water Switzerland. https://doi.org/10.3390/w12061610,10.3390/w12061610,Drought stress and livelihood response based on evidence from the Koshi River Basin in Nepal: Modeling and applications,2020-06-01,Water Switzerland,10.3390/w12061610,2-s2.0-85087502796,85087502796,13,https://api.elsevier.com/content/abstract/scopus_id/85087502796
"Khetwani S. (2020) 'Impact of drought, farmers' adaptation strategies and administrative mitigation measure in the Marathwada region, India'. Environmental and Socio Economic Studies. https://doi.org/10.2478/environ-2020-0007",10.2478/environ-2020-0007,"Impact of drought, farmers' adaptation strategies and administrative mitigation measure in the Marathwada region, India",2020-06-01,Environmental and Socio Economic Studies,10.2478/environ-2020-0007,2-s2.0-85087401024,85087401024,9,https://api.elsevier.com/content/abstract/scopus_id/85087401024
"Ogada M.J. (2020) 'Climate-smart agriculture, household income and asset accumulation among smallholder farmers in the Nyando basin of Kenya'. World Development Perspectives. https://doi.org/10.1016/j.wdp.2020.100203",10.1016/j.wdp.2020.100203,"Climate-smart agriculture, household income and asset accumulation among smallholder farmers in the Nyando basin of Kenya",2020-06-01,World Development Perspectives,10.1016/j.wdp.2020.100203,2-s2.0-85083889172,85083889172,90,https://api.elsevier.com/content/abstract/scopus_id/85083889172
Williams T.G. (2020) 'Resilience and equity: Quantifying the distributional effects of resilience-enhancing strategies in a smallholder agricultural system'. Agricultural Systems. https://doi.org/10.1016/j.agsy.2020.102832,10.1016/j.agsy.2020.102832,Resilience and equity: Quantifying the distributional effects of resilience-enhancing strategies in a smallholder agricultural system,2020-06-01,Agricultural Systems,10.1016/j.agsy.2020.102832,2-s2.0-85084599442,85084599442,30,https://api.elsevier.com/content/abstract/scopus_id/85084599442
D'agata S. (2020) 'Multiscale determinants of social adaptive capacity in small-scale fishing communities'. Environmental Science and Policy. https://doi.org/10.1016/j.envsci.2020.03.006,10.1016/j.envsci.2020.03.006,Multiscale determinants of social adaptive capacity in small-scale fishing communities,2020-06-01,Environmental Science and Policy,10.1016/j.envsci.2020.03.006,2-s2.0-85082715838,85082715838,31,https://api.elsevier.com/content/abstract/scopus_id/85082715838
Pham V.H.T. (2020) 'Adapting to Saline Intrusion: Empirical Insights from Two Coastal Areas in the Vietnamese Mekong Delta'. Pertanika Journal of Social Sciences and Humanities.,adaptingtosalineintrusionempiricalinsightsfromtwocoastalareasinthevietnamesemekongdelta,Adapting to Saline Intrusion: Empirical Insights from Two Coastal Areas in the Vietnamese Mekong Delta,2020-06-01,Pertanika Journal of Social Sciences and Humanities,,2-s2.0-85090569921,85090569921,8,https://api.elsevier.com/content/abstract/scopus_id/85090569921
"Jew E.K.K. (2020) 'Farming systems and Conservation Agriculture: Technology, structures and agency in Malawi'. Land Use Policy. https://doi.org/10.1016/j.landusepol.2020.104612",10.1016/j.landusepol.2020.104612,"Farming systems and Conservation Agriculture: Technology, structures and agency in Malawi",2020-06-01,Land Use Policy,10.1016/j.landusepol.2020.104612,2-s2.0-85082696728,85082696728,38,https://api.elsevier.com/content/abstract/scopus_id/85082696728
Jagadish S.V.K. (2020) 'Heat stress during flowering in cereals – effects and adaptation strategies'. New Phytologist. https://doi.org/10.1111/nph.16429,10.1111/nph.16429,Heat stress during flowering in cereals – effects and adaptation strategies,2020-06-01,New Phytologist,10.1111/nph.16429,2-s2.0-85084922629,85084922629,184,https://api.elsevier.com/content/abstract/scopus_id/85084922629
Silas M.O. (2020) 'Adaptive capacity and coping strategies of small-scale coastal fisheries to declining fish catches: Insights from Tanzanian communities'. Environmental Science and Policy. https://doi.org/10.1016/j.envsci.2020.03.012,10.1016/j.envsci.2020.03.012,Adaptive capacity and coping strategies of small-scale coastal fisheries to declining fish catches: Insights from Tanzanian communities,2020-06-01,Environmental Science and Policy,10.1016/j.envsci.2020.03.012,2-s2.0-85082753813,85082753813,57,https://api.elsevier.com/content/abstract/scopus_id/85082753813
