doi,year,final_decision,hard_filter_status,1_population_decision,1_population_quote,1_population_verified,2_concept_decision,2_concept_quote,2_concept_verified,3_context_decision,3_context_quote,3_context_verified,4_methodology_decision,4_methodology_quote,4_methodology_verified,5_geography_decision,5_geography_quote,5_geography_verified,final_decision
10.1016/j.worlddev.2015.10.041,2016.0,exclude,pass,unclear,,False,no,,False,no,,False,yes,This article uses agricultural census data (provided at the country level in Web Appendix),True,unclear,,False,exclude
10.1016/j.scitotenv.2020.138126,2020.0,exclude,pass,unclear,,False,no,general environmental knowledge,True,no,,False,yes,Structural equation modeling (SEM) with bootstrapping estimation,True,yes,nationally representative sample of 2824 respondents from China,True,exclude
10.1007/s11027-013-9491-x,2013.0,exclude,pass,no,,False,no,,False,no,,False,yes,Data are systematically collected from National Communications prepared by Parties to the Convention and submitted periodically to the Secretariat.,True,unclear,,False,exclude
10.1016/j.gloenvcha.2010.12.002,2011.0,exclude,pass,yes,householders to adapt,True,unclear_bad_quote,enhancing adaptive capacity,False,unclear_bad_quote,climate change adaptation,False,no,cognitive model to gain such insights,True,yes,Kiribati,True,exclude
10.1093/oxfordjournals.oep.a041621,1984.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1007/s12571-019-01004-y,2020.0,exclude,pass,unclear,,False,no,nutrient deficiency and poor nutritional outcomes,True,no,,False,yes,"used multilevel modeling, quantile regression, and the Blinder-Oaxaca decomposition method",True,yes,Nepal Living Standard Survey (NLSS),True,exclude
10.1016/j.landusepol.2020.104621,2020.0,exclude,pass,yes,surveyed 988 beneficiary households and 997 non-beneficiary households,True,no,Adoptions of improved technologies and production practices are important drivers of agricultural development in low-income countries like Nepal.,True,unclear,,False,yes,We adopted a multistage sampling technique and surveyed 988 beneficiary households and 997 non-beneficiary households,True,yes,USAID-led Knowledge-Based Integrated Sustainable Agriculture in Nepal (KISAN) project,True,exclude
10.4296/cwrj1902125,1994.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1016/j.ecolecon.2014.12.010,2015.0,exclude,pass,no,German households,True,unclear_bad_quote,'climate adaptation signal',False,no,Germany,False,yes,final data set covers more than 4200 households,True,no,Germany,False,exclude
10.1108/03068299910245769,1999.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1016/j.jrurstud.2019.09.005,2020.0,exclude,pass,unclear,,False,yes,farmers’ perceptions as a contribution to adaptation discourse,True,unclear,,False,no,we reviewed and coded a sample set of papers,True,unclear,,False,exclude
10.1016/j.envsci.2014.07.008,2014.0,exclude,pass,unclear,,False,yes,analyze the decision and intensity of adaptation,True,yes,Climate change represents one of the biggest threats to agriculture today.,True,yes,A two-part hurdle model was used,True,no,Central Chile,True,exclude
10.1016/j.gloenvcha.2006.03.008,2006.0,exclude,pass,unclear,,False,yes,"adaptation of human communities to global changes, especially climate change",True,unclear,,False,no,reviews the concept of adaptation,True,unclear,,False,exclude
10.1016/j.landusepol.2016.03.026,2016.0,exclude,pass,unclear_bad_quote,"smallholder utilization, smallholder farming sector",False,no,,False,no,,False,yes,utilizes available spatial data,True,yes,Zambia,True,exclude
10.54386/jam.v9i2.1119,2007.0,exclude,pass,unclear,,False,no,A tool to assess the vulnerability of a region to local climate,True,unclear_bad_quote,to study the impacts to climate change,False,unclear,A trial run was made for two locations and the results were found valid.,True,unclear,,False,exclude
10.1111/j.1468-0297.2006.01115.x,2006.0,exclude,pass,unclear,,False,no,,False,no,,False,yes,We present evidence on how farmers' decisions to adopt a new crop relate to the adoption choices of their network of family and friends.,True,unclear_bad_quote,Northern Mozambique,False,exclude
10.1086/260132,1973.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1016/j.ecolind.2024.112976,2025.0,exclude,pass,no,large-size farms adapt to climate change as compared to small-size ones,True,yes,"adaptations in consideration to irrigation-related, cognitive and socioecological factors",True,yes,Farmers’ adaptations are known to be key drivers for the resolutions.,True,yes,We conduct statistical analyses utilizing the indicator,True,unclear_bad_quote,"Tajikistan, where collective farming, Kolkhoz and Sovkhoz,",False,exclude
10.1016/b978-0-12-811874-0.00006-4,2017.0,exclude,pass,no,,False,yes,adaptation paradigm,True,no,,False,no,,False,unclear,,False,exclude
10.1890/1051-0761(1997)007,1997.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1016/j.envsci.2020.03.020,2020.0,exclude,pass,unclear,,False,no,A deeper understanding of interactions among drivers should prove especially useful for the design of effective climate change mitigation and adaptation measures.,True,unclear,,False,yes,Our study quantifies the relative strength of drivers of climate change perception,True,unclear,,False,exclude
10.1073/pnas.1222463110,2013.0,exclude,pass,unclear,,False,no,,False,yes,developing countries are concentrated,True,no,"globally consistent, protocol-based, multimodel climate change assessment",True,unclear,developing countries are concentrated,True,exclude
10.1016/j.jenvman.2012.07.015,2012.0,exclude,pass,no,Rural landholders may be vulnerable to the risks climate change presents.,True,yes,Climate change was nominated as an influence on six adaptive behaviours,True,unclear_bad_quote,Global climate change modelling has identified south-east Australia as a 'hot spot' for more frequent climatic extremes.,False,yes,Data were gathered using semi-structured interviews and a mail survey of rural landholders in two districts.,True,no,south-east Australia,True,exclude
10.1007/s13593-016-0402-x,2016.0,exclude,pass,unclear,,False,yes,Processes of adaptation are in particular addressed by bio-economic and bio-decision models.,True,unclear,,False,no,"Here, we review bio-economic and bio-decision models",True,unclear,,False,exclude
10.1016/j.gloenvcha.2011.10.003,2012.0,exclude,pass,no,collaborating with members of the Australian wine industry,True,yes,Adaptation Action Cycles concept and applied framework,True,no,collaborating with members of the Australian wine industry,True,unclear,,False,no,collaborating with members of the Australian wine industry,True,exclude
10.1023/a:1009636607038,1999.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1037/a0023412,2011.0,exclude,pass,no,,False,unclear,climate change adaptation,True,no,,False,no,An integrative framework is provided,True,unclear,,False,exclude
10.1016/j.eja.2009.06.003,2010.0,exclude,pass,no,European Union,True,yes,adaptation,True,no,European Union,True,unclear_bad_quote,Results indicated that impacts on crop yields cannot directly be translated to impacts on farmers' income,False,no,European Union,True,exclude
10.1007/s10584-007-9242-7,2007.0,exclude,pass,no,European agriculture,True,yes,adaptive capacity of European agriculture to climate change,True,no,European agriculture,True,yes,multilevel analysis was performed to account for regional differences in the studied relationships.,True,no,European agriculture,True,exclude
10.1177/003072709602500204,1996.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1007/s11027-012-9366-6,2012.0,exclude,pass,no,Danish water related sectors,True,yes,climate change adaptation planning,True,no,Danish water related sectors,True,no,We propose a generic framework,True,no,Danish water related sectors,True,exclude
10.1007/s13280-020-01369-x,2020.0,exclude,pass,unclear,,False,no,"local residents’ experience-based perception of changes in climate trends and patterns, perceived risk",True,yes,Mountain ecosystems are considered vulnerable to early impacts of climate change.,True,yes,By conducting a household survey in the Khumbu region of Nepal,True,yes,Khumbu region of Nepal,True,exclude
10.1016/j.envsci.2017.10.011,2018.0,exclude,pass,no,,False,no,,False,no,,False,no,,False,unclear,,False,exclude
10.1016/j.jclepro.2020.121241,2020.0,exclude,pass,unclear,,False,no,"policy provisions, including legislative and institutional arrangements",True,no,,False,unclear,based on the review of literatures accompanied with the Key Informant Interviews (KIIs),True,unclear_bad_quote,policy provisions for agricultural development in Nepal,False,exclude
10.1016/j.landusepol.2019.03.030,2019.0,exclude,pass,yes,Smallholder farmers in the mid-hills of Nepal,True,no,promoting higher levels of rural mechanization has emerged as the primary policy response option.,True,no,,False,yes,We use an endogenous switching regression that accounts for both observed and unobserved sources of heterogeneity,True,yes,mid-hills of Nepal,True,exclude
10.1038/nature01286,2003.0,exclude,exclude_pre_2005,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,exclude
10.1371/journal.pone.0150575,2016.0,exclude,pass,no,fisheries and tourism sectors of the Great Barrier Reef region,True,unclear_bad_quote,Adaptation...has limits: there are conditions under which adaptation strategies fail,False,no,"Great Barrier Reef region, fisheries and tourism sectors",False,yes,Using qualitative data from multi-stakeholder workshops and key-informant interviews,True,no,Great Barrier Reef region,True,exclude
10.1016/j.agee.2019.04.004,,exclude,pass,yes,"This study examines whether agroecological farming practices, when employed by highly vulnerable households in sub-Saharan Africa",True,unclear,"The findings show that participatory agroecology experimentation increased intercropping, legume diversification and the addition of compost, manure and crop residue amendments to the soil.",True,no,,False,yes,"The research involved a four-year study with 425 smallholder households, selected purposively based on high levels of food insecurity and/or positive HIV status.",True,yes,"This study examines whether agroecological farming practices, when employed by highly vulnerable households in sub-Saharan Africa",True,exclude
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
10.1016/j.crm.2014.02.001,,include,pass,yes,"participatory research with farmers from two agro-ecological zones of Senegal, West Africa",True,yes,climate forecasts may be able to help Senegalese farmers adapt to climate variability,True,yes,improving resilience of African agriculture to climate shocks,True,yes,This article presents results from participatory research with farmers,True,yes,"farmers from two agro-ecological zones of Senegal, West Africa",True,include
10.1016/j.agrformet.2016.04.010,,include,pass,yes,Niger millet growers,True,yes,"adaptation capacities, in reference to the availability of viable decision options sensitive to forecast information.",True,yes,"crucial decisions based on some characteristics of the rainy season such as the onset, the offset, the cumulated rainfall or the occurrence of dry spells",True,yes,we apply an ex-ante approach based on the crop model SARRA-H coupled with an economic model that simulates the choice of cropping strategies,True,yes,Niger millet growers,True,include
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
,,unclear_no_abstract,exclude_no_abstract,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_skipped,,False,unclear_no_abstract
